RingNumber,IndividualID,GwasID,RoslinName
AR...76172,373055,68,Titan_0183_2309A_Visser_AR....76172_A11
AR...76198,373038,91,Titan_0183_2309A_Visser_AR....76198_F09
AR...76200,373058,147,Titan_0178_2309A_Visser_AR....76200_C07
AR...76250,373048,97,Titan_0183_2309A_Visser_AR....76250_D10
AR...76324,373106,148,Titan_0178_2309A_Visser_AR....76324_D07
AR...76329,373099,901,Titan_0180_2309A_Visser_AR....76329_C11
AR...76532,374056,2968,Titan_0180_2309A_Visser_AR....76532_D11
AR...76666,374549,2974,Titan_0180_2309A_Visser_AR....76666_E11
AR...76688,374502,2972,Titan_0178_2309A_Visser_AR....76688_E07
AR...76703,374417,2971,Titan_0180_2309A_Visser_AR....76703_F11
AR...76733,373131,902,Titan_0180_2309A_Visser_AR....76733_G11
AR...76737,373141,903,Titan_0180_2309A_Visser_AR....76737_H11
AR...76738,373143,888,Titan_0180_2309A_Visser_AR....76738_A12
AR...76785,373133,85,Titan_0183_2309A_Visser_AR....76785_D12
AR...76808,373139,86,Titan_0183_2309A_Visser_AR....76808_E12
AR...76809,373128,149,Titan_0178_2309A_Visser_AR....76809_F07
AR...76811,373127,898,Titan_0180_2309A_Visser_AR....76811_B12
AR...76938,373057,77,Titan_0183_2309A_Visser_AR....76938_B11
AR...76939,373053,78,Titan_0183_2309A_Visser_AR....76939_C11
AR...76949,373064,53,Titan_0183_2309A_Visser_AR....76949_G08
AR...77000,471844,1641,Titan_0205_2309A_Visser_AR...77000_D03
AR...86166,377482,3003,Titan_0184_2309A_Visser_AR....86166_D02
AR...86772,401593,3021,Titan_0205_2309A_Visser_AR...86772_E03
AR...88036,379878,3009,Titan_0182_2309A_Visser_AR....88036_B03
AR...88065,380306,3007,Titan_0182_2309A_Visser_AR....88065_C03
AR...88260,380505,3008,Titan_0182_2309A_Visser_AR....88260_H06
AR...88490,379436,523,Titan_0182_2309A_Visser_AR....88490_D03
AR...88491,379440,524,Titan_0182_2309A_Visser_AR....88491_E03
AR...88528,379438,830,Titan_0180_2309A_Visser_AR....88528_H02
AR...88645,379548,525,Titan_0182_2309A_Visser_AR....88645_F03
AR...88650,379543,515,Titan_0182_2309A_Visser_AR....88650_A07
AR...88781,379569,526,Titan_0182_2309A_Visser_AR....88781_G03
AR...88797,380205,3010,Titan_0182_2309A_Visser_AR....88797_H03
AR...88805,377163,3006,Titan_0181_2309A_Visser_AR....88805_D03
AR...88851,379443,502,Titan_0182_2309A_Visser_AR....88851_A04
AR...88894,379448,516,Titan_0182_2309A_Visser_AR....88894_B07
AR...88951,379460,505,Titan_0182_2309A_Visser_AR....88951_B04
AR...88959,379475,495,Titan_0182_2309A_Visser_AR....88959_C04
AR...88962,379442,487,Titan_0182_2309A_Visser_AR....88962_D04
AR...88964,379450,497,Titan_0182_2309A_Visser_AR....88964_E04
AR...88971,379530,498,Titan_0182_2309A_Visser_AR....88971_F04
AR...88975,379556,499,Titan_0182_2309A_Visser_AR....88975_G04
AR...88981,379502,500,Titan_0182_2309A_Visser_AR....88981_H04
AR...89044,370306,766,Titan_0184_2309A_Visser_AR....89044_A12
AR...89046,371448,2948,Titan_0179_2309A_Visser_AR....89046_E04
AR...89056,372671,2966,Titan_0179_2309A_Visser_AR....89056_F04
AR...89073,372385,2961,Titan_0181_2309A_Visser_AR....89073_E03
AR...89076,370285,767,Titan_0184_2309A_Visser_AR....89076_B12
AR...89080,371180,2945,Titan_0179_2309A_Visser_AR....89080_A02
AR...89081,371181,2946,Titan_0184_2309A_Visser_AR....89081_C12
AR...89088,370269,768,Titan_0184_2309A_Visser_AR....89088_D12
AR...89093,371062,2938,Titan_0182_2309A_Visser_AR....89093_G01
AR...89100,370296,769,Titan_0184_2309A_Visser_AR....89100_E12
AR...89110,370324,747,Titan_0184_2309A_Visser_AR....89110_F12
AR...89118,371747,2953,Titan_0181_2309A_Visser_AR....89118_F03
AR...89124,371515,2950,Titan_0181_2309A_Visser_AR....89124_G03
AR...89131,370290,437,Titan_0181_2309A_Visser_AR....89131_H08
AR...89132,370289,743,Titan_0184_2309A_Visser_AR....89132_G12
AR...89171,370312,762,Titan_0184_2309A_Visser_AR....89171_H12
AR...89186,371019,2935,Titan_0181_2309A_Visser_AR....89186_H03
AR...89187,371020,2936,Titan_0185_2309A_Visser_AR....89187_A01
AR...89205,370244,741,Titan_0185_2309A_Visser_AR....89205_B01
AR...89268,415711,258,Titan_0179_2309A_Visser_AR....89268_G04
AR...89330,372710,2941,Titan_0185_2309A_Visser_AR....89330_C01
AR...89332,372712,2942,Titan_0179_2309A_Visser_AR....89332_H04
AR...89338,397608,470,Titan_0182_2309A_Visser_AR....89338_H01
AR...89339,380627,37,Titan_0179_2309A_Visser_AR....89339_B02
AR...89341,371028,2937,Titan_0181_2309A_Visser_AR....89341_A09
AR...89414,370415,439,Titan_0181_2309A_Visser_AR....89414_B09
AR...89856,397678,440,Titan_0181_2309A_Visser_AR....89856_C09
AR...89859,397497,236,Titan_0181_2309A_Visser_AR....89859_A04
AR...89874,397644,46,Titan_0179_2309A_Visser_AR....89874_C02
AR...89876,397649,413,Titan_0181_2309A_Visser_AR....89876_B04
AR...90026,377733,2977,Titan_0185_2309A_Visser_AR....90026_F08
AR...90027,377473,2978,Titan_0185_2309A_Visser_AR....90027_G08
AR...90036,377211,2995,Titan_0185_2309A_Visser_AR....90036_H08
AR...90047,377760,2979,Titan_0185_2309A_Visser_AR....90047_A09
AR...90051,377343,2980,Titan_0185_2309A_Visser_AR....90051_B09
AR...90070,377520,3123,Titan_0180_2309A_Visser_AR....90070_A09
AR...90074,378006,3161,Titan_0185_2309A_Visser_AR....90074_C09
AR...90137,377938,2982,Titan_0185_2309A_Visser_AR....90137_D09
AR...90190,377378,3131,Titan_0184_2309A_Visser_AR....90190_E02
AR...90259,377790,2981,Titan_0185_2309A_Visser_AR....90259_E09
AR...90273,377389,2991,Titan_0185_2309A_Visser_AR....90273_F09
AR...90285,373022,2993,Titan_0185_2309A_Visser_AR....90285_G09
AR...90289,377522,2992,Titan_0185_2309A_Visser_AR....90289_H09
AR...90291,377474,3124,Titan_0185_2309A_Visser_AR....90291_A10
AR...90296,377362,3125,Titan_0185_2309A_Visser_AR....90296_B10
AR...90326,377821,2983,Titan_0185_2309A_Visser_AR....90326_C10
AR...90347,378300,3130,Titan_0180_2309A_Visser_AR....90347_B09
AR...90391,377440,3126,Titan_0180_2309A_Visser_AR....90391_C09
AR...90398,377521,3128,Titan_0185_2309A_Visser_AR....90398_E10
AR...90400,377847,3127,Titan_0185_2309A_Visser_AR....90400_F10
AR...90460,378265,2997,Titan_0180_2309A_Visser_AR....90460_D09
AR...90475,377344,2999,Titan_0185_2309A_Visser_AR....90475_G10
AR...90547,377388,2986,Titan_0185_2309A_Visser_AR....90547_H10
AR...90549,377995,2985,Titan_0185_2309A_Visser_AR....90549_A11
AR...90551,377997,2984,Titan_0185_2309A_Visser_AR....90551_B11
AR...90664,377472,2975,Titan_0185_2309A_Visser_AR....90664_C11
AR...90666,377376,2976,Titan_0180_2309A_Visser_AR....90666_E09
AR...90703,378321,3000,Titan_0202_2309A_Visser_AR...90703_G04
AR...90720,378345,3001,Titan_0185_2309A_Visser_AR....90720_D11
AR...90772,373018,2987,Titan_0185_2309A_Visser_AR....90772_B08
AR...90791,378244,2996,Titan_0180_2309A_Visser_AR....90791_F09
AR...90799,377964,3171,Titan_0185_2309A_Visser_AR....90799_C08
AR...90810,378015,2990,Titan_0185_2309A_Visser_AR....90810_E08
AR...90827,378157,2994,Titan_0202_2309A_Visser_AR...90827_H04
AR...90845,397236,348,Titan_0202_2309A_Visser_AR...90845_A05
AR...90848,412662,188,Titan_0180_2309A_Visser_AR....90848_H09
AR...90849,412596,201,Titan_0180_2309A_Visser_AR....90849_A10
AR...90850,412597,193,Titan_0180_2309A_Visser_AR....90850_B10
AR...90860,373021,132,Titan_0184_2309A_Visser_AR....90860_F02
AR...90861,373024,133,Titan_0184_2309A_Visser_AR....90861_G02
AR...90877,377314,110,Titan_0184_2309A_Visser_AR....90877_H02
AR...90878,377315,109,Titan_0184_2309A_Visser_AR....90878_A03
AR...90884,377323,108,Titan_0184_2309A_Visser_AR....90884_B03
AR...90887,377327,510,Titan_0182_2309A_Visser_AR....90887_B11
AR...90888,377328,449,Titan_0182_2309A_Visser_AR....90888_C11
AR...90897,377336,54,Titan_0182_2309A_Visser_AR....90897_D11
AR...90924,377407,129,Titan_0184_2309A_Visser_AR....90924_C03
AR...90926,377409,103,Titan_0184_2309A_Visser_AR....90926_D03
AR...90928,377411,104,Titan_0184_2309A_Visser_AR....90928_E03
AR...90948,377447,117,Titan_0184_2309A_Visser_AR....90948_B04
AR...90953,377452,460,Titan_0182_2309A_Visser_AR....90953_E11
AR...90974,377517,123,Titan_0184_2309A_Visser_AR....90974_C04
AR...90980,381688,20,Titan_0182_2309A_Visser_AR....90980_G11
AR...90982,400258,349,Titan_0202_2309A_Visser_AR...90982_B05
AR...90984,400261,21,Titan_0182_2309A_Visser_AR....90984_H11
AR...90985,400254,30,Titan_0183_2309A_Visser_AR....90985_A01
AR...90991,400262,22,Titan_0182_2309A_Visser_AR....90991_A12
AR...90993,400248,350,Titan_0202_2309A_Visser_AR...90993_C05
AR...90997,412603,185,Titan_0180_2309A_Visser_AR....90997_C10
AR...91061,371445,3121,Titan_0185_2309A_Visser_AR....91061_D01
AR...91086,370320,442,Titan_0181_2309A_Visser_AR....91086_F09
AR...91092,371692,2952,Titan_0181_2309A_Visser_AR....91092_C04
AR...91094,372438,2963,Titan_0181_2309A_Visser_AR....91094_D04
AR...91104,370234,414,Titan_0181_2309A_Visser_AR....91104_E04
AR...91124,370823,2930,Titan_0181_2309A_Visser_AR....91124_F04
AR...91168,370366,415,Titan_0181_2309A_Visser_AR....91168_G04
AR...91195,370274,39,Titan_0179_2309A_Visser_AR....91195_D02
AR...91197,370336,447,Titan_0181_2309A_Visser_AR....91197_G09
AR...91230,372734,2943,Titan_0181_2309A_Visser_AR....91230_H09
AR...91242,370369,455,Titan_0181_2309A_Visser_AR....91242_H04
AR...91243,370367,120,Titan_0184_2309A_Visser_AR....91243_C05
AR...91248,370292,25,Titan_0183_2309A_Visser_AR....91248_H01
AR...91250,370304,121,Titan_0184_2309A_Visser_AR....91250_D05
AR...91251,370347,128,Titan_0184_2309A_Visser_AR....91251_E05
AR...91269,370395,122,Titan_0184_2309A_Visser_AR....91269_F05
AR...91278,370396,80,Titan_0184_2309A_Visser_AR....91278_G05
AR...91293,370253,124,Titan_0184_2309A_Visser_AR....91293_H05
AR...91314,371227,2947,Titan_0184_2309A_Visser_AR....91314_A06
AR...91335,371369,3160,Titan_0179_2309A_Visser_AR....91335_E02
AR...91337,372911,2954,Titan_0181_2309A_Visser_AR....91337_A10
AR...91341,372915,2955,Titan_0180_2309A_Visser_AR....91341_D10
AR...91349,370356,134,Titan_0184_2309A_Visser_AR....91349_B06
AR...91393,370299,417,Titan_0181_2309A_Visser_AR....91393_A05
AR...91395,370297,436,Titan_0181_2309A_Visser_AR....91395_B10
AR...91397,370266,126,Titan_0184_2309A_Visser_AR....91397_C06
AR...91400,370404,118,Titan_0184_2309A_Visser_AR....91400_D06
AR...91455,370259,462,Titan_0181_2309A_Visser_AR....91455_C05
AR...91456,370815,2929,Titan_0179_2309A_Visser_AR....91456_F02
AR...91471,370966,2934,Titan_0181_2309A_Visser_AR....91471_C10
AR...91479,370955,2931,Titan_0179_2309A_Visser_AR....91479_G02
AR...91481,370957,2933,Titan_0181_2309A_Visser_AR....91481_D10
AR...91482,370958,2932,Titan_0184_2309A_Visser_AR....91482_E06
AR...91487,370591,3118,Titan_0184_2309A_Visser_AR....91487_F06
AR...91490,370594,3119,Titan_0184_2309A_Visser_AR....91490_G06
AR...91494,370240,434,Titan_0181_2309A_Visser_AR....91494_D05
AR...91524,370360,720,Titan_0184_2309A_Visser_AR....91524_H06
AR...91580,372172,2957,Titan_0181_2309A_Visser_AR....91580_E10
AR...91602,371858,2939,Titan_0181_2309A_Visser_AR....91602_F10
AR...91611,370660,2926,Titan_0181_2309A_Visser_AR....91611_E05
AR...91620,370787,2928,Titan_0179_2309A_Visser_AR....91620_A05
AR...91630,370797,2927,Titan_0181_2309A_Visser_AR....91630_F05
AR...91638,370628,2925,Titan_0181_2309A_Visser_AR....91638_G05
AR...91642,370311,50,Titan_0179_2309A_Visser_AR....91642_H02
AR...91643,370294,601,Titan_0184_2309A_Visser_AR....91643_B07
AR...91649,371525,2951,Titan_0181_2309A_Visser_AR....91649_H05
AR...91663,372282,2960,Titan_0184_2309A_Visser_AR....91663_C07
AR...91671,372290,2959,Titan_0181_2309A_Visser_AR....91671_B06
AR...91722,372792,3120,Titan_0181_2309A_Visser_AR....91722_G10
AR...91724,370310,426,Titan_0181_2309A_Visser_AR....91724_C06
AR...91726,370370,602,Titan_0184_2309A_Visser_AR....91726_D07
AR...91727,370374,42,Titan_0179_2309A_Visser_AR....91727_A03
AR...91730,370423,34,Titan_0179_2309A_Visser_AR....91730_B03
AR...91764,370412,603,Titan_0184_2309A_Visser_AR....91764_E07
AR...91767,370389,416,Titan_0181_2309A_Visser_AR....91767_D06
AR...91768,370413,430,Titan_0181_2309A_Visser_AR....91768_E06
AR...91818,370345,580,Titan_0184_2309A_Visser_AR....91818_F07
AR...91850,370509,268,Titan_0179_2309A_Visser_AR....91850_B05
AR...91852,370283,431,Titan_0181_2309A_Visser_AR....91852_F06
AR...91872,370340,446,Titan_0181_2309A_Visser_AR....91872_H10
AR...91947,370405,44,Titan_0179_2309A_Visser_AR....91947_C03
AR...91992,370392,464,Titan_0181_2309A_Visser_AR....91992_A11
AR...91999,370373,578,Titan_0184_2309A_Visser_AR....91999_G07
AR...92000,370372,571,Titan_0184_2309A_Visser_AR....92000_H07
AR...92012,377260,62,Titan_0183_2309A_Visser_AR....92012_C04
AR...92013,377261,27,Titan_0183_2309A_Visser_AR....92013_D04
AR...92024,381416,501,Titan_0182_2309A_Visser_AR....92024_A05
AR...92027,381419,486,Titan_0182_2309A_Visser_AR....92027_B05
AR...92031,380591,57,Titan_0183_2309A_Visser_AR....92031_E04
AR...92037,409367,243,Titan_0178_2309A_Visser_AR....92037_B01
AR...92042,409362,926,Titan_0179_2309A_Visser_AR....92042_F12
AR...92044,409348,235,Titan_0178_2309A_Visser_AR....92044_C01
AR...92047,409356,245,Titan_0178_2309A_Visser_AR....92047_D01
AR...92048,409357,246,Titan_0178_2309A_Visser_AR....92048_E01
AR...92049,409350,927,Titan_0179_2309A_Visser_AR....92049_G12
AR...92052,380619,432,Titan_0181_2309A_Visser_AR....92052_G06
AR...92078,415695,260,Titan_0179_2309A_Visser_AR....92078_C05
AR...92099,415676,45,Titan_0179_2309A_Visser_AR....92099_D03
AR...92107,371508,2949,Titan_0183_2309A_Visser_AR....92107_F01
AR...92135,372403,2962,Titan_0184_2309A_Visser_AR....92135_A08
AR...92186,370410,599,Titan_0184_2309A_Visser_AR....92186_B08
AR...92221,370449,573,Titan_0184_2309A_Visser_AR....92221_C08
AR...92225,370475,453,Titan_0181_2309A_Visser_AR....92225_B11
AR...92261,377181,480,Titan_0182_2309A_Visser_AR....92261_A02
AR...92266,377186,252,Titan_0179_2309A_Visser_AR....92266_D05
AR...92270,377217,452,Titan_0181_2309A_Visser_AR....92270_C11
AR...92272,377265,67,Titan_0183_2309A_Visser_AR....92272_F04
AR...92278,377271,928,Titan_0179_2309A_Visser_AR....92278_H12
AR...92279,377272,59,Titan_0183_2309A_Visser_AR....92279_G04
AR...92291,409552,3035,Titan_0178_2309A_Visser_AR....92291_F01
AR...92302,370505,433,Titan_0181_2309A_Visser_AR....92302_H06
AR...92346,372318,3122,Titan_0181_2309A_Visser_AR....92346_A07
AR...92452,370433,411,Titan_0181_2309A_Visser_AR....92452_B07
AR...92462,370550,2967,Titan_0181_2309A_Visser_AR....92462_D11
AR...92464,370398,574,Titan_0184_2309A_Visser_AR....92464_D08
AR...92534,377221,262,Titan_0179_2309A_Visser_AR....92534_E05
AR...92535,377222,457,Titan_0181_2309A_Visser_AR....92535_E11
AR...92580,370568,2924,Titan_0179_2309A_Visser_AR....92580_F05
AR...92692,377273,929,Titan_0180_2309A_Visser_AR....92692_A01
AR...92693,377274,919,Titan_0180_2309A_Visser_AR....92693_B01
AR...92694,377275,880,Titan_0180_2309A_Visser_AR....92694_C01
AR...92695,377276,247,Titan_0178_2309A_Visser_AR....92695_G01
AR...92714,397487,403,Titan_0181_2309A_Visser_AR....92714_B05
AR...92720,397628,111,Titan_0183_2309A_Visser_AR....92720_A02
AR...92770,371887,2956,Titan_0202_2309A_Visser_AR...92770_D05
AR...92913,372591,2964,Titan_0179_2309A_Visser_AR....92913_G05
AR...92914,372592,2965,Titan_0181_2309A_Visser_AR....92914_F11
AR...92947,377174,458,Titan_0181_2309A_Visser_AR....92947_G11
AR...92949,377208,199,Titan_0179_2309A_Visser_AR....92949_C08
AR...92996,370235,575,Titan_0184_2309A_Visser_AR....92996_E08
AR...92997,370386,576,Titan_0184_2309A_Visser_AR....92997_F08
AR...93006,366829,2916,Titan_0178_2309A_Visser_AR....93006_H01
AR...93021,366763,761,Titan_0185_2309A_Visser_AR....93021_B04
AR...93042,367356,3177,Titan_0183_2309A_Visser_AR....93042_H04
AR...93063,367309,2918,Titan_0183_2309A_Visser_AR....93063_A05
AR...93159,367443,3169,Titan_0183_2309A_Visser_AR....93159_B05
AR...93240,367292,2917,Titan_0178_2309A_Visser_AR....93240_A02
AR...93261,366769,66,Titan_0183_2309A_Visser_AR....93261_C05
AR...93268,366782,61,Titan_0183_2309A_Visser_AR....93268_D05
AR...93347,367512,3170,Titan_0183_2309A_Visser_AR....93347_E05
AR...93364,366790,63,Titan_0183_2309A_Visser_AR....93364_F05
AR...93369,367318,2919,Titan_0183_2309A_Visser_AR....93369_G05
AR...93381,367458,2920,Titan_0183_2309A_Visser_AR....93381_H05
AR...93411,366792,771,Titan_0185_2309A_Visser_AR....93411_C04
AR...93412,366776,547,Titan_0185_2309A_Visser_AR....93412_D04
AR...93474,366784,64,Titan_0183_2309A_Visser_AR....93474_A06
AR...93525,366809,765,Titan_0185_2309A_Visser_AR....93525_E04
AR...93590,367261,2923,Titan_0183_2309A_Visser_AR....93590_B06
AR...93598,367091,2922,Titan_0178_2309A_Visser_AR....93598_G04
AR...93600,367093,2921,Titan_0183_2309A_Visser_AR....93600_C06
AR...93669,366813,552,Titan_0185_2309A_Visser_AR....93669_F04
AR...93671,366798,648,Titan_0185_2309A_Visser_AR....93671_G04
AR...93680,366801,915,Titan_0180_2309A_Visser_AR....93680_D01
AR...93698,366805,65,Titan_0183_2309A_Visser_AR....93698_D06
AR...93737,366811,13,Titan_0183_2309A_Visser_AR....93737_E06
AR...93738,366812,650,Titan_0185_2309A_Visser_AR....93738_A05
AR...93740,366803,651,Titan_0185_2309A_Visser_AR....93740_B05
AR...93780,397666,43,Titan_0179_2309A_Visser_AR....93780_D08
AR...93798,397606,428,Titan_0181_2309A_Visser_AR....93798_C07
AR...93854,377238,459,Titan_0181_2309A_Visser_AR....93854_H11
AR...93862,403931,248,Titan_0178_2309A_Visser_AR....93862_B02
AR...93864,417891,157,Titan_0178_2309A_Visser_AR....93864_A09
AR...93867,417853,167,Titan_0178_2309A_Visser_AR....93867_B09
AR...93869,417855,159,Titan_0178_2309A_Visser_AR....93869_C09
AR...93872,417921,137,Titan_0178_2309A_Visser_AR....93872_D09
AR...93884,409527,3164,Titan_0178_2309A_Visser_AR....93884_H04
AR...93901,415696,202,Titan_0179_2309A_Visser_AR....93901_H05
AR...93903,415651,227,Titan_0179_2309A_Visser_AR....93903_E03
AR...93923,418871,251,Titan_0178_2309A_Visser_AR....93923_C02
AR...93928,418876,186,Titan_0178_2309A_Visser_AR....93928_E02
AR...93930,471828,1579,Titan_0205_2309A_Visser_AR...93930_F03
AR...93948,471937,1578,Titan_0205_2309A_Visser_AR...93948_G03
AR...93952,397547,136,Titan_0179_2309A_Visser_AR....93952_E08
AR...93965,397512,469,Titan_0181_2309A_Visser_AR....93965_A12
AR...93976,397637,461,Titan_0181_2309A_Visser_AR....93976_B12
AR...93982,397560,410,Titan_0181_2309A_Visser_AR....93982_D07
AR...97035,380620,438,Titan_0181_2309A_Visser_AR....97035_C12
AR...97038,381429,479,Titan_0182_2309A_Visser_AR....97038_C05
AR...97039,381430,503,Titan_0182_2309A_Visser_AR....97039_D05
AR...97045,381436,477,Titan_0182_2309A_Visser_AR....97045_E05
AR...97050,381441,494,Titan_0182_2309A_Visser_AR....97050_F05
AR...97102,381443,472,Titan_0182_2309A_Visser_AR....97102_G05
AR...97104,381445,473,Titan_0182_2309A_Visser_AR....97104_H05
AR...97148,406096,822,Titan_0180_2309A_Visser_AR....97148_A03
AR...97150,406142,474,Titan_0182_2309A_Visser_AR....97150_A06
AR...97180,406181,475,Titan_0182_2309A_Visser_AR....97180_B06
AR...97301,373130,96,Titan_0183_2309A_Visser_AR....97301_F12
AR...97303,373137,87,Titan_0183_2309A_Visser_AR....97303_G12
AR...97306,373122,899,Titan_0180_2309A_Visser_AR....97306_C12
AR...97486,374082,2969,Titan_0180_2309A_Visser_AR....97486_D12
AR...97840,403047,896,Titan_0180_2309A_Visser_AR....97840_E12
AR...97914,403064,874,Titan_0180_2309A_Visser_AR....97914_F12
AR...97916,403061,875,Titan_0180_2309A_Visser_AR....97916_G12
AR...97917,403058,876,Titan_0180_2309A_Visser_AR....97917_H12
AR...97930,403071,169,Titan_0178_2309A_Visser_AR....97930_G07
AR...97999,403052,877,Titan_0181_2309A_Visser_AR....97999_A01
AR...98849,471849,1610,Titan_0205_2309A_Visser_AR...98849_H03
AR...98867,471902,1609,Titan_0205_2309A_Visser_AR...98867_A04
AR...98897,471960,1595,Titan_0205_2309A_Visser_AR...98897_B04
AR...98928,419150,1727,Titan_0203_2309A_Visser_AR...98928_A01
AR...98929,419151,1751,Titan_0203_2309A_Visser_AR...98929_B01
AR...98930,419152,1750,Titan_0203_2309A_Visser_AR...98930_C01
AR...98931,419153,1749,Titan_0203_2309A_Visser_AR...98931_D01
AR...98932,419154,1748,Titan_0203_2309A_Visser_AR...98932_E01
AR...98933,419155,1747,Titan_0203_2309A_Visser_AR...98933_F01
AR...98934,419156,1736,Titan_0203_2309A_Visser_AR...98934_G01
AR...98949,471892,1614,Titan_0205_2309A_Visser_AR...98949_C04
AT...09377,366343,131,Titan_0184_2309A_Visser_AT....09377_C02
AU...14009,380750,11,Titan_0183_2309A_Visser_AU....14009_F06
AU...14010,380751,51,Titan_0183_2309A_Visser_AU....14010_G06
AU...14051,380841,3011,Titan_0178_2309A_Visser_AU....14051_F02
AU...14110,380753,4,Titan_0183_2309A_Visser_AU....14110_H06
AU...14111,380754,5,Titan_0183_2309A_Visser_AU....14111_A07
AU...14155,380931,3012,Titan_0178_2309A_Visser_AU....14155_G02
AU...14168,380761,825,Titan_0180_2309A_Visser_AU....14168_E01
AU...14196,380971,3132,Titan_0178_2309A_Visser_AU....14196_H02
AU...14218,380993,3172,Titan_0180_2309A_Visser_AU....14218_F01
AU...14229,381009,3162,Titan_0180_2309A_Visser_AU....14229_G01
AU...14264,381037,3133,Titan_0178_2309A_Visser_AU....14264_A05
AU...14318,381081,3013,Titan_0180_2309A_Visser_AU....14318_H01
AU...14374,381143,3014,Titan_0178_2309A_Visser_AU....14374_A03
AU...14384,380758,16,Titan_0183_2309A_Visser_AU....14384_C07
AU...14396,380770,8,Titan_0183_2309A_Visser_AU....14396_D07
AU...14497,380778,240,Titan_0178_2309A_Visser_AU....14497_E05
AU...14498,381340,3173,Titan_0180_2309A_Visser_AU....14498_A02
AU...14500,380775,10,Titan_0183_2309A_Visser_AU....14500_F07
AU...14565,380777,55,Titan_0183_2309A_Visser_AU....14565_G07
AU...14581,380779,12,Titan_0183_2309A_Visser_AU....14581_H07
AU...14629,417903,161,Titan_0178_2309A_Visser_AU....14629_E09
AU...14630,417893,208,Titan_0178_2309A_Visser_AU....14630_F09
AU...14637,417910,163,Titan_0178_2309A_Visser_AU....14637_G09
AU...14642,418795,1548,Titan_0205_2309A_Visser_AU...14642_D04
AU...14654,409400,3034,Titan_0178_2309A_Visser_AU....14654_F05
AU...14659,409405,3033,Titan_0180_2309A_Visser_AU....14659_B02
AU...14680,409368,259,Titan_0178_2309A_Visser_AU....14680_C03
AU...14690,409365,826,Titan_0180_2309A_Visser_AU....14690_C02
AU...14725,409425,3140,Titan_0178_2309A_Visser_AU....14725_G05
AU...14773,409462,3141,Titan_0178_2309A_Visser_AU....14773_D03
AU...14789,409506,3038,Titan_0180_2309A_Visser_AU....14789_D02
AU...14825,409576,3175,Titan_0180_2309A_Visser_AU....14825_E02
AU...14832,409583,3174,Titan_0178_2309A_Visser_AU....14832_E03
AU...14929,409680,3037,Titan_0178_2309A_Visser_AU....14929_H05
AU...14932,409683,3036,Titan_0178_2309A_Visser_AU....14932_F03
AU...14968,409373,824,Titan_0180_2309A_Visser_AU....14968_F02
AU...14994,409768,3039,Titan_0178_2309A_Visser_AU....14994_G03
AU...15002,381664,906,Titan_0180_2309A_Visser_AU....15002_A04
AU...15005,381667,916,Titan_0180_2309A_Visser_AU....15005_B04
AU...15007,400355,373,Titan_0202_2309A_Visser_AU...15007_E05
AU...15026,401771,3024,Titan_0180_2309A_Visser_AU....15026_C04
AU...15028,400289,337,Titan_0202_2309A_Visser_AU...15028_F05
AU...15031,380707,511,Titan_0182_2309A_Visser_AU....15031_B10
AU...15037,400360,392,Titan_0202_2309A_Visser_AU...15037_G05
AU...15048,400359,917,Titan_0180_2309A_Visser_AU....15048_D04
AU...15079,380689,918,Titan_0180_2309A_Visser_AU....15079_E04
AU...15092,401871,3028,Titan_0180_2309A_Visser_AU....15092_F04
AU...15093,401872,3027,Titan_0180_2309A_Visser_AU....15093_G04
AU...15130,401686,3023,Titan_0180_2309A_Visser_AU....15130_A11
AU...15140,397429,3025,Titan_0202_2309A_Visser_AU...15140_H05
AU...15155,402103,3139,Titan_0180_2309A_Visser_AU....15155_H04
AU...15207,397436,3026,Titan_0205_2309A_Visser_AU...15207_H09
AU...15271,400581,3137,Titan_0180_2309A_Visser_AU....15271_A05
AU...15344,397452,3022,Titan_0205_2309A_Visser_AU...15344_A10
AU...15400,402077,3029,Titan_0180_2309A_Visser_AU....15400_B05
AU...15501,400366,31,Titan_0183_2309A_Visser_AU....15501_B01
AU...15503,400363,9,Titan_0183_2309A_Visser_AU....15503_C01
AU...15578,397388,921,Titan_0180_2309A_Visser_AU....15578_C05
AU...15717,401258,3138,Titan_0202_2309A_Visser_AU...15717_A06
AU...15762,400523,3136,Titan_0180_2309A_Visser_AU....15762_D05
AU...15825,402909,3020,Titan_0180_2309A_Visser_AU....15825_E05
AU...15911,400247,857,Titan_0180_2309A_Visser_AU....15911_F05
AU...15922,400364,2,Titan_0182_2309A_Visser_AU....15922_D12
AU...15958,400301,320,Titan_0202_2309A_Visser_AU...15958_B06
AU...15959,400291,275,Titan_0202_2309A_Visser_AU...15959_C06
AU...16530,402827,3019,Titan_0205_2309A_Visser_AU...16530_B10
AU...16723,403997,812,Titan_0180_2309A_Visser_AU....16723_G05
AU...16729,404003,879,Titan_0180_2309A_Visser_AU....16729_H05
AU...16741,409249,900,Titan_0180_2309A_Visser_AU....16741_A06
AU...16743,409251,189,Titan_0180_2309A_Visser_AU....16743_B06
AU...16744,412664,939,Titan_0180_2309A_Visser_AU....16744_C06
AU...16745,412598,200,Titan_0180_2309A_Visser_AU....16745_D06
AU...16746,409325,177,Titan_0180_2309A_Visser_AU....16746_E06
AU...16747,412633,175,Titan_0180_2309A_Visser_AU....16747_F06
