"","ring","date","seeds","recs","season.yr","ringyr"
"464","l311300","2012-02-18",22,30,2011,"l311300 2012"
"465","l311300","2012-02-19",54,64,2011,"l311300 2012"
"466","l311300","2012-02-25",35,44,2011,"l311300 2012"
"467","l311300","2012-02-26",42,45,2011,"l311300 2012"
"468","l311889","2011-12-03",65,76,2011,"l311889 2012"
"469","l311889","2011-12-04",36,41,2011,"l311889 2012"
"470","l311889","2011-12-10",55,61,2011,"l311889 2012"
"471","l311889","2011-12-11",39,42,2011,"l311889 2012"
"472","l311889","2011-12-17",30,32,2011,"l311889 2012"
"473","l311889","2011-12-18",57,61,2011,"l311889 2012"
"474","l311889","2011-12-24",59,72,2011,"l311889 2012"
"475","l311889","2011-12-25",35,37,2011,"l311889 2012"
"476","l311889","2012-02-05",15,15,2011,"l311889 2012"
"477","l311889","2012-02-11",63,73,2011,"l311889 2012"
"478","l311889","2012-02-12",34,42,2011,"l311889 2012"
"479","l311889","2012-02-18",43,46,2011,"l311889 2012"
"480","l311889","2012-02-19",44,45,2011,"l311889 2012"
"481","l311889","2012-02-25",45,52,2011,"l311889 2012"
"482","l311889","2012-02-26",24,26,2011,"l311889 2012"
"483","l311897","2011-12-04",26,30,2011,"l311897 2012"
"484","l311897","2011-12-10",62,71,2011,"l311897 2012"
"485","l311897","2011-12-11",54,68,2011,"l311897 2012"
"486","l311897","2011-12-17",29,29,2011,"l311897 2012"
"487","l311897","2011-12-18",48,61,2011,"l311897 2012"
"488","l311897","2011-12-24",40,45,2011,"l311897 2012"
"489","l311897","2011-12-25",47,51,2011,"l311897 2012"
"490","l311897","2011-12-31",37,43,2011,"l311897 2012"
"491","l311897","2012-01-01",32,37,2011,"l311897 2012"
"492","l311897","2012-01-07",17,23,2011,"l311897 2012"
"493","l311897","2012-01-08",12,14,2011,"l311897 2012"
"494","l311897","2012-01-14",60,66,2011,"l311897 2012"
"495","l311897","2012-01-15",46,52,2011,"l311897 2012"
"496","l311897","2012-01-21",9,9,2011,"l311897 2012"
"497","l311897","2012-01-28",5,8,2011,"l311897 2012"
"498","l311897","2012-01-29",42,48,2011,"l311897 2012"
"499","l311897","2012-02-04",53,60,2011,"l311897 2012"
"500","l311897","2012-02-05",57,69,2011,"l311897 2012"
"501","l311897","2012-02-11",63,80,2011,"l311897 2012"
"502","l311897","2012-02-12",50,62,2011,"l311897 2012"
"503","l311897","2012-02-18",44,61,2011,"l311897 2012"
"504","l311897","2012-02-19",10,11,2011,"l311897 2012"
"505","l311897","2012-02-25",64,76,2011,"l311897 2012"
"506","l311897","2012-02-26",26,29,2011,"l311897 2012"
"507","l312170","2012-02-05",8,11,2011,"l312170 2012"
"508","l312170","2012-02-11",55,63,2011,"l312170 2012"
"509","l312170","2012-02-12",52,64,2011,"l312170 2012"
"510","l312170","2012-02-18",58,68,2011,"l312170 2012"
"511","l312170","2012-02-19",59,72,2011,"l312170 2012"
"512","l312170","2012-02-25",64,75,2011,"l312170 2012"
"513","l312170","2012-02-26",47,54,2011,"l312170 2012"
"514","l312174","2012-01-28",6,6,2011,"l312174 2012"
"515","l312174","2012-01-29",29,32,2011,"l312174 2012"
"516","l312174","2012-02-04",50,53,2011,"l312174 2012"
"517","l312174","2012-02-05",54,59,2011,"l312174 2012"
"518","l312174","2012-02-12",18,18,2011,"l312174 2012"
"519","l312174","2012-02-18",20,22,2011,"l312174 2012"
"520","l312174","2012-02-19",39,41,2011,"l312174 2012"
"521","l312174","2012-02-25",37,40,2011,"l312174 2012"
"522","l312174","2012-02-26",33,34,2011,"l312174 2012"
"523","l312854","2011-12-03",40,40,2011,"l312854 2012"
"524","l312854","2011-12-04",37,38,2011,"l312854 2012"
"525","l312854","2011-12-10",41,42,2011,"l312854 2012"
"526","l312854","2011-12-11",24,28,2011,"l312854 2012"
"527","l312854","2011-12-17",43,43,2011,"l312854 2012"
"528","l312854","2011-12-18",52,60,2011,"l312854 2012"
"529","l312854","2011-12-24",41,43,2011,"l312854 2012"
"530","l312854","2011-12-25",43,45,2011,"l312854 2012"
"531","l312854","2011-12-31",47,51,2011,"l312854 2012"
"532","l312854","2012-01-01",40,46,2011,"l312854 2012"
"533","l312854","2012-01-07",41,44,2011,"l312854 2012"
"534","l312854","2012-01-08",26,26,2011,"l312854 2012"
"535","l312854","2012-01-14",48,55,2011,"l312854 2012"
"536","l312854","2012-01-15",57,61,2011,"l312854 2012"
"537","l312854","2012-01-21",48,53,2011,"l312854 2012"
"538","l312854","2012-01-22",54,63,2011,"l312854 2012"
"539","l312854","2012-01-28",68,77,2011,"l312854 2012"
"540","l312854","2012-01-29",41,49,2011,"l312854 2012"
"541","l312854","2012-02-04",56,59,2011,"l312854 2012"
"542","l312854","2012-02-05",61,66,2011,"l312854 2012"
"543","l312854","2012-02-11",60,67,2011,"l312854 2012"
"544","l312854","2012-02-12",52,59,2011,"l312854 2012"
"545","l312854","2012-02-18",56,59,2011,"l312854 2012"
"546","l312854","2012-02-19",42,45,2011,"l312854 2012"
"547","l312854","2012-02-25",48,50,2011,"l312854 2012"
"548","l312854","2012-02-26",37,40,2011,"l312854 2012"
"549","l312855","2011-12-03",47,53,2011,"l312855 2012"
"550","l312855","2011-12-04",31,36,2011,"l312855 2012"
"551","l312855","2011-12-10",32,36,2011,"l312855 2012"
"552","l312855","2011-12-11",29,37,2011,"l312855 2012"
"553","l312855","2011-12-17",38,43,2011,"l312855 2012"
"554","l312855","2011-12-18",44,49,2011,"l312855 2012"
"555","l312855","2011-12-24",38,45,2011,"l312855 2012"
"556","l312855","2011-12-25",38,41,2011,"l312855 2012"
"557","l312855","2011-12-31",36,44,2011,"l312855 2012"
"558","l312855","2012-01-01",40,44,2011,"l312855 2012"
"559","l312855","2012-01-07",52,60,2011,"l312855 2012"
"560","l312855","2012-01-08",33,39,2011,"l312855 2012"
"561","l312855","2012-01-14",38,50,2011,"l312855 2012"
"562","l312855","2012-01-15",35,42,2011,"l312855 2012"
"563","l312855","2012-01-21",46,53,2011,"l312855 2012"
"564","l312855","2012-01-22",47,56,2011,"l312855 2012"
"565","l312865","2011-12-03",59,95,2011,"l312865 2012"
"566","l312865","2011-12-04",40,57,2011,"l312865 2012"
"567","l312865","2011-12-10",59,79,2011,"l312865 2012"
"568","l312865","2011-12-11",24,30,2011,"l312865 2012"
"569","l312865","2011-12-17",62,78,2011,"l312865 2012"
"570","l312865","2011-12-18",48,65,2011,"l312865 2012"
"571","l312865","2011-12-24",38,52,2011,"l312865 2012"
"572","l312865","2011-12-25",49,64,2011,"l312865 2012"
"573","l312865","2011-12-31",58,101,2011,"l312865 2012"
"574","l312865","2012-01-01",40,65,2011,"l312865 2012"
"575","l312865","2012-01-07",53,76,2011,"l312865 2012"
"576","l312865","2012-01-08",36,46,2011,"l312865 2012"
"577","l312865","2012-01-14",66,103,2011,"l312865 2012"
"578","l312865","2012-01-15",62,100,2011,"l312865 2012"
"579","l312865","2012-01-21",48,72,2011,"l312865 2012"
"580","l312865","2012-01-22",30,37,2011,"l312865 2012"
"581","l312865","2012-01-28",39,69,2011,"l312865 2012"
"582","l312865","2012-01-29",38,77,2011,"l312865 2012"
"583","l312865","2012-02-11",23,39,2011,"l312865 2012"
"584","l312865","2012-02-12",38,47,2011,"l312865 2012"
"585","l312865","2012-02-18",45,59,2011,"l312865 2012"
"586","l312865","2012-02-19",40,61,2011,"l312865 2012"
"587","l312865","2012-02-25",65,83,2011,"l312865 2012"
"588","l312865","2012-02-26",56,77,2011,"l312865 2012"
"589","l312866","2011-12-03",49,60,2011,"l312866 2012"
"590","l312866","2011-12-04",37,46,2011,"l312866 2012"
"591","l312866","2011-12-10",53,58,2011,"l312866 2012"
"592","l312866","2011-12-11",22,28,2011,"l312866 2012"
"593","l312866","2011-12-17",57,65,2011,"l312866 2012"
"594","l312866","2011-12-18",57,63,2011,"l312866 2012"
"595","l312866","2011-12-24",42,49,2011,"l312866 2012"
"596","l312866","2011-12-25",38,44,2011,"l312866 2012"
"597","l312866","2011-12-31",39,44,2011,"l312866 2012"
"598","l312866","2012-01-01",31,36,2011,"l312866 2012"
"599","l312866","2012-01-07",61,72,2011,"l312866 2012"
"600","l312866","2012-01-08",41,45,2011,"l312866 2012"
"601","l312866","2012-01-14",59,68,2011,"l312866 2012"
"602","l312866","2012-01-15",62,81,2011,"l312866 2012"
"603","l312866","2012-01-21",57,62,2011,"l312866 2012"
"604","l312866","2012-01-22",42,46,2011,"l312866 2012"
"605","l312866","2012-01-28",67,72,2011,"l312866 2012"
"606","l312866","2012-01-29",49,53,2011,"l312866 2012"
"607","l312866","2012-02-04",66,70,2011,"l312866 2012"
"608","l312866","2012-02-05",48,59,2011,"l312866 2012"
"609","l312866","2012-02-11",59,72,2011,"l312866 2012"
"610","l312866","2012-02-12",41,47,2011,"l312866 2012"
"611","l312866","2012-02-18",57,66,2011,"l312866 2012"
"612","l312866","2012-02-19",49,55,2011,"l312866 2012"
"613","l312866","2012-02-25",46,54,2011,"l312866 2012"
"614","l312866","2012-02-26",43,49,2011,"l312866 2012"
"615","l312889","2011-12-03",8,10,2011,"l312889 2012"
"616","l312889","2011-12-04",12,14,2011,"l312889 2012"
"617","l312889","2011-12-10",1,1,2011,"l312889 2012"
"618","l312889","2011-12-17",9,9,2011,"l312889 2012"
"619","l312889","2011-12-24",15,16,2011,"l312889 2012"
"620","l312889","2011-12-31",22,24,2011,"l312889 2012"
"621","l312889","2012-01-07",10,13,2011,"l312889 2012"
"622","l312889","2012-01-08",14,17,2011,"l312889 2012"
"623","l312889","2012-01-14",31,44,2011,"l312889 2012"
"624","l312889","2012-01-15",7,7,2011,"l312889 2012"
"625","l312889","2012-01-21",13,20,2011,"l312889 2012"
"626","l312889","2012-01-22",46,52,2011,"l312889 2012"
"627","l312889","2012-01-28",25,31,2011,"l312889 2012"
"628","l312889","2012-01-29",30,45,2011,"l312889 2012"
"629","l312889","2012-02-05",72,93,2011,"l312889 2012"
"630","l312889","2012-02-12",34,39,2011,"l312889 2012"
"631","l312889","2012-02-18",54,69,2011,"l312889 2012"
"632","l312889","2012-02-19",46,55,2011,"l312889 2012"
"633","l312889","2012-02-25",47,55,2011,"l312889 2012"
"634","l312889","2012-02-26",43,53,2011,"l312889 2012"
"635","l313295","2011-12-03",54,56,2011,"l313295 2012"
"636","l313295","2011-12-04",55,59,2011,"l313295 2012"
"637","l313295","2011-12-10",61,67,2011,"l313295 2012"
"638","l313295","2011-12-11",56,58,2011,"l313295 2012"
"639","l313295","2011-12-24",46,49,2011,"l313295 2012"
"640","l313295","2011-12-25",41,45,2011,"l313295 2012"
"641","l313295","2011-12-31",37,38,2011,"l313295 2012"
"642","l313295","2012-01-01",40,49,2011,"l313295 2012"
"643","l313295","2012-01-07",46,54,2011,"l313295 2012"
"644","l313295","2012-01-08",45,52,2011,"l313295 2012"
"645","l313295","2012-01-14",51,52,2011,"l313295 2012"
"646","l313295","2012-01-15",51,55,2011,"l313295 2012"
"647","l313295","2012-01-21",42,46,2011,"l313295 2012"
"648","l313295","2012-01-22",50,57,2011,"l313295 2012"
"649","l313295","2012-01-28",39,44,2011,"l313295 2012"
"650","l313295","2012-01-29",55,59,2011,"l313295 2012"
"651","l313295","2012-02-04",57,59,2011,"l313295 2012"
"652","l313295","2012-02-05",24,31,2011,"l313295 2012"
"653","l313295","2012-02-11",60,69,2011,"l313295 2012"
"654","l313295","2012-02-12",44,50,2011,"l313295 2012"
"655","l313295","2012-02-18",46,50,2011,"l313295 2012"
"656","l313295","2012-02-19",55,58,2011,"l313295 2012"
"657","l313295","2012-02-25",49,55,2011,"l313295 2012"
"658","l313295","2012-02-26",39,41,2011,"l313295 2012"
"659","l314214","2011-12-03",48,51,2011,"l314214 2012"
"660","l314214","2011-12-04",40,44,2011,"l314214 2012"
"661","l314214","2011-12-10",72,78,2011,"l314214 2012"
"662","l314214","2011-12-11",64,82,2011,"l314214 2012"
"663","l314214","2011-12-17",57,65,2011,"l314214 2012"
"664","l314214","2011-12-18",57,63,2011,"l314214 2012"
"665","l314214","2011-12-24",64,77,2011,"l314214 2012"
"666","l314214","2011-12-25",43,50,2011,"l314214 2012"
"667","l314214","2011-12-31",44,53,2011,"l314214 2012"
"668","l314214","2012-01-01",31,37,2011,"l314214 2012"
"669","l314214","2012-01-07",56,65,2011,"l314214 2012"
"670","l314214","2012-01-08",47,54,2011,"l314214 2012"
"671","l314214","2012-01-14",66,76,2011,"l314214 2012"
"672","l314214","2012-01-15",55,66,2011,"l314214 2012"
"673","l314214","2012-01-21",59,75,2011,"l314214 2012"
"674","l314214","2012-01-22",48,56,2011,"l314214 2012"
"675","l314214","2012-01-28",77,93,2011,"l314214 2012"
"676","l314214","2012-01-29",39,56,2011,"l314214 2012"
"677","l314214","2012-02-04",67,92,2011,"l314214 2012"
"678","l314214","2012-02-05",64,77,2011,"l314214 2012"
"679","l314214","2012-02-11",51,62,2011,"l314214 2012"
"680","l314214","2012-02-12",49,57,2011,"l314214 2012"
"681","l314214","2012-02-18",48,60,2011,"l314214 2012"
"682","l314214","2012-02-19",46,48,2011,"l314214 2012"
"683","l314214","2012-02-25",49,63,2011,"l314214 2012"
"684","l314214","2012-02-26",45,52,2011,"l314214 2012"
"685","l314226","2012-01-15",1,1,2011,"l314226 2012"
"686","l314239","2011-12-03",46,54,2011,"l314239 2012"
"687","l314239","2011-12-04",57,70,2011,"l314239 2012"
"688","l314239","2011-12-10",46,50,2011,"l314239 2012"
"689","l314239","2011-12-11",35,45,2011,"l314239 2012"
"690","l314239","2011-12-17",25,28,2011,"l314239 2012"
"691","l314239","2011-12-18",60,64,2011,"l314239 2012"
"692","l314239","2011-12-24",45,50,2011,"l314239 2012"
"693","l314239","2011-12-25",37,39,2011,"l314239 2012"
"694","l314239","2011-12-31",51,58,2011,"l314239 2012"
"695","l314239","2012-01-01",32,36,2011,"l314239 2012"
"696","l314239","2012-01-07",47,57,2011,"l314239 2012"
"697","l314239","2012-01-08",35,41,2011,"l314239 2012"
"698","l314239","2012-01-14",53,57,2011,"l314239 2012"
"699","l314239","2012-01-15",44,48,2011,"l314239 2012"
"700","l314239","2012-01-21",36,42,2011,"l314239 2012"
"701","l314239","2012-01-22",26,34,2011,"l314239 2012"
"702","l314239","2012-01-28",53,63,2011,"l314239 2012"
"703","l314239","2012-01-29",44,48,2011,"l314239 2012"
"704","l314239","2012-02-04",33,39,2011,"l314239 2012"
"705","l314239","2012-02-05",54,61,2011,"l314239 2012"
"706","l314239","2012-02-11",51,60,2011,"l314239 2012"
"707","l314239","2012-02-12",37,43,2011,"l314239 2012"
"708","l314239","2012-02-18",41,64,2011,"l314239 2012"
"709","l314239","2012-02-25",47,55,2011,"l314239 2012"
"710","l314239","2012-02-26",41,46,2011,"l314239 2012"
"711","l314250","2011-12-03",57,64,2011,"l314250 2012"
"712","l314250","2011-12-04",49,54,2011,"l314250 2012"
"713","l314250","2011-12-10",50,57,2011,"l314250 2012"
"714","l314250","2011-12-11",57,67,2011,"l314250 2012"
"715","l314250","2011-12-17",54,63,2011,"l314250 2012"
"716","l314250","2011-12-18",55,72,2011,"l314250 2012"
"717","l314250","2011-12-24",42,50,2011,"l314250 2012"
"718","l314250","2011-12-25",58,68,2011,"l314250 2012"
"719","l314250","2011-12-31",61,82,2011,"l314250 2012"
"720","l314250","2012-01-01",44,55,2011,"l314250 2012"
"721","l314250","2012-01-07",71,82,2011,"l314250 2012"
"722","l314250","2012-01-08",51,74,2011,"l314250 2012"
"723","l314250","2012-01-14",65,79,2011,"l314250 2012"
"724","l314250","2012-01-15",60,78,2011,"l314250 2012"
"725","l314250","2012-01-21",76,99,2011,"l314250 2012"
"726","l314250","2012-01-22",67,84,2011,"l314250 2012"
"727","l314250","2012-01-28",76,108,2011,"l314250 2012"
"728","l314250","2012-01-29",62,89,2011,"l314250 2012"
"729","l314250","2012-02-04",64,75,2011,"l314250 2012"
"730","l314250","2012-02-05",69,86,2011,"l314250 2012"
"731","l314250","2012-02-11",84,111,2011,"l314250 2012"
"732","l314250","2012-02-12",75,105,2011,"l314250 2012"
"733","l314250","2012-02-18",69,96,2011,"l314250 2012"
"734","l314250","2012-02-19",58,80,2011,"l314250 2012"
"735","l314250","2012-02-25",78,118,2011,"l314250 2012"
"736","l314250","2012-02-26",64,89,2011,"l314250 2012"
"737","l314251","2011-12-24",25,27,2011,"l314251 2012"
"738","l314251","2011-12-25",53,61,2011,"l314251 2012"
"739","l314251","2011-12-31",26,31,2011,"l314251 2012"
"740","l314251","2012-01-01",1,1,2011,"l314251 2012"
"741","l314251","2012-01-08",12,13,2011,"l314251 2012"
"742","l314251","2012-01-14",23,31,2011,"l314251 2012"
"743","l314251","2012-01-15",40,47,2011,"l314251 2012"
"744","l314251","2012-01-21",37,51,2011,"l314251 2012"
"745","l314251","2012-01-22",44,60,2011,"l314251 2012"
"746","l314251","2012-01-28",19,27,2011,"l314251 2012"
"747","l314251","2012-01-29",39,52,2011,"l314251 2012"
"748","l314251","2012-02-04",40,55,2011,"l314251 2012"
"749","l314251","2012-02-05",36,46,2011,"l314251 2012"
"750","l314251","2012-02-11",46,56,2011,"l314251 2012"
"751","l314251","2012-02-12",38,47,2011,"l314251 2012"
"752","l314251","2012-02-18",45,59,2011,"l314251 2012"
"753","l314251","2012-02-19",31,37,2011,"l314251 2012"
"754","l314251","2012-02-25",25,29,2011,"l314251 2012"
"755","l314251","2012-02-26",38,47,2011,"l314251 2012"
"756","l314252","2011-12-04",3,3,2011,"l314252 2012"
"757","l314252","2011-12-17",37,39,2011,"l314252 2012"
"758","l314252","2011-12-18",35,40,2011,"l314252 2012"
"759","l314252","2011-12-24",31,38,2011,"l314252 2012"
"760","l314252","2011-12-25",23,27,2011,"l314252 2012"
"761","l314252","2011-12-31",27,33,2011,"l314252 2012"
"762","l314252","2012-01-01",37,44,2011,"l314252 2012"
"763","l314252","2012-01-07",28,29,2011,"l314252 2012"
"764","l314252","2012-01-08",27,30,2011,"l314252 2012"
"765","l314252","2012-01-14",34,38,2011,"l314252 2012"
"766","l314252","2012-01-15",36,37,2011,"l314252 2012"
"767","l314252","2012-01-21",43,50,2011,"l314252 2012"
"768","l314252","2012-01-22",35,37,2011,"l314252 2012"
"769","l314252","2012-01-28",32,36,2011,"l314252 2012"
"770","l314252","2012-01-29",1,1,2011,"l314252 2012"
"771","l314252","2012-02-04",17,22,2011,"l314252 2012"
"772","l314252","2012-02-05",33,36,2011,"l314252 2012"
"773","l314252","2012-02-11",32,34,2011,"l314252 2012"
"774","l314252","2012-02-12",27,31,2011,"l314252 2012"
"775","l314252","2012-02-18",48,53,2011,"l314252 2012"
"776","l314252","2012-02-19",39,47,2011,"l314252 2012"
"777","l314252","2012-02-25",19,20,2011,"l314252 2012"
"778","l314252","2012-02-26",29,33,2011,"l314252 2012"
"779","l315001","2011-12-03",61,75,2011,"l315001 2012"
"780","l315001","2011-12-04",34,41,2011,"l315001 2012"
"781","l315001","2011-12-10",51,58,2011,"l315001 2012"
"782","l315001","2011-12-11",32,40,2011,"l315001 2012"
"783","l315001","2011-12-17",55,63,2011,"l315001 2012"
"784","l315001","2011-12-18",56,77,2011,"l315001 2012"
"785","l315001","2011-12-24",58,70,2011,"l315001 2012"
"786","l315001","2011-12-25",39,47,2011,"l315001 2012"
"787","l315001","2011-12-31",40,49,2011,"l315001 2012"
"788","l315001","2012-01-01",41,49,2011,"l315001 2012"
"789","l315001","2012-01-07",59,66,2011,"l315001 2012"
"790","l315001","2012-01-08",45,57,2011,"l315001 2012"
"791","l315001","2012-01-14",46,61,2011,"l315001 2012"
"792","l315001","2012-01-15",39,56,2011,"l315001 2012"
"793","l315001","2012-01-21",45,56,2011,"l315001 2012"
"794","l315001","2012-01-22",25,31,2011,"l315001 2012"
"795","l315001","2012-01-28",52,72,2011,"l315001 2012"
"796","l315001","2012-01-29",39,44,2011,"l315001 2012"
"797","l315001","2012-02-04",61,79,2011,"l315001 2012"
"798","l315001","2012-02-05",44,58,2011,"l315001 2012"
"799","l315001","2012-02-11",58,76,2011,"l315001 2012"
"800","l315001","2012-02-12",38,48,2011,"l315001 2012"
"801","l315001","2012-02-25",67,90,2011,"l315001 2012"
"802","l315001","2012-02-26",44,53,2011,"l315001 2012"
"803","l315023","2011-12-03",46,73,2011,"l315023 2012"
"804","l315023","2011-12-04",43,52,2011,"l315023 2012"
"805","l315023","2011-12-10",42,56,2011,"l315023 2012"
"806","l315023","2011-12-11",26,33,2011,"l315023 2012"
"807","l315023","2011-12-17",7,9,2011,"l315023 2012"
"808","l315023","2011-12-18",45,52,2011,"l315023 2012"
"809","l315023","2011-12-24",38,49,2011,"l315023 2012"
"810","l315023","2011-12-25",38,47,2011,"l315023 2012"
"811","l315023","2011-12-31",31,40,2011,"l315023 2012"
"812","l315023","2012-01-01",32,42,2011,"l315023 2012"
"813","l315023","2012-01-07",47,54,2011,"l315023 2012"
"814","l315023","2012-01-08",35,40,2011,"l315023 2012"
"815","l315023","2012-01-14",40,49,2011,"l315023 2012"
"816","l315023","2012-01-15",40,46,2011,"l315023 2012"
"817","l315023","2012-01-21",37,46,2011,"l315023 2012"
"818","l315023","2012-01-22",47,59,2011,"l315023 2012"
"819","l315023","2012-01-28",43,49,2011,"l315023 2012"
"820","l315023","2012-02-04",24,27,2011,"l315023 2012"
"821","l315023","2012-02-05",42,51,2011,"l315023 2012"
"822","l315023","2012-02-11",58,65,2011,"l315023 2012"
