id,pnum,origin_pnum,site,grid_ref,date_time,initials,retrap,age,sex,bto_species_code,bto_ring,pit_tag,weight,wing_length,tarsus_length,tarsus_length_method,bill_length,bill_length_method,bill_depth,bill_depth_method,pox_description,pectoral_muscle,leg_condition_description,tick_description,fat,moult_description,comment,feather,source_file,dup_pulli,missing_date_time,dup_date_time_bto_ring,diff_pnum_site_to_site,rescaled_morphometrics,updated_species_code,legacy_brood_id,breaststripe1,breaststripe2
77096,20091w89,,W89,SP4608,12/05/2009 10:44,ML,N,5,F,GRETI,J644943,0416ed1360,18.9,72.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
77898,20091ex34,,EX34,SP4608,15/05/2009 06:26,ML,N,5,F,GRETI,J644950,0416ecfc8e,17.1,72,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
78270,20091w37,,W37,SP4608,16/05/2009 06:38,ML,N,5,F,GRETI,J644952,0416ed1bb5,18.6,72.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
87289,,,W,SP4608,17/02/2010 00:00,EC,R,6,F,GRETI,J644952,,,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
89114,20101w37,,W37,SP4608,20/05/2010 12:00,LK,R,6,F,GRETI,J644952,ed1bb5,20.8,73.5,24.6,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv, WO_adult_table.csv",,,,,1,,,,
78298,20091w65,,W65,SP4608,16/05/2009 11:17,ML,N,5,F,GRETI,J644956,0416ecf177,17.1,72,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
88794,20101w65,,W65,SP4608,19/05/2010 10:00,AG,R,6,F,GRETI,J644956,,18.3,73,23.3,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
78814,20091ex39b,,EX39B,SP4608,17/05/2009 07:10,ML,N,5,F,GRETI,J644958,0416ecfc75,18.2,74.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,1,1,,,,
86937,,,W,SP4608,27/01/2010 08:00,R,R,6,F,GRETI,J644958,,18.1,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
88155,20101w66,,W66,SP4608,15/05/2010 07:00,LK,R,6,F,GRETI,J644958,ecfc75,18.9,76,23.1,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv, WO_adult_table.csv",,,,,1,,,,
78829,20091p2,,P2,SP4608,17/05/2009 11:05,ML,N,5,F,GRETI,J644960,0416ecfb2b,17,71,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
89921,20101sw73,,SW73,SP4608,22/05/2010 09:00,EC,R,6,F,GRETI,J644960,,17.4,69.5,23.5,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
58158,20071ex31,,EX31,SP4608,16/05/2007 13:23,ML,N,5,F,GRETI,J644994,a503b4,19.8,74,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
58143,20071ex14b,,EX14B,SP4608,16/05/2007 12:48,ML,N,5,F,GRETI,J644995,9e1d05,18.5,72,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
58156,20071ex18,,EX18,SP4608,16/05/2007 07:02,ML,N,5,F,GRETI,J644996,9e2e2e,17.7,71.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
57070,20071w42,,W42,SP4608,14/05/2007 11:05,ML,N,5,F,GRETI,J644997,9e1121,19.4,73,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
57077,20071w51,,W51,SP4608,14/05/2007 08:04,ML,N,5,F,GRETI,J644998,9e26a4,18.5,71,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
56315,20071w93,,W93,SP4608,10/05/2007 13:04,ML,N,5,M,GRETI,J645000,9e2b36,19.5,75,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
88228,20101w96,,W96,SP4608,16/05/2010 06:00,LK,R,6,M,GRETI,J645000,,17,77,23.9,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv, WO_adult_table.csv",,,,,1,,,,
15072,20001b84,,b,SP4608,29/05/2000 00:00,,N,5,F,GRETI,K578023,,19.5,72,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254969,20011B183,,B,,08/06/2001 00:00,ingres,,6,F,GRETI,K578023,,19,70,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255232,20021B180,,B,,11/05/2002 00:00,ingres,,6,F,GRETI,K578023,,18.1,72,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
15073,20001b192,,b,SP4608,29/05/2000 00:00,,N,6,F,GRETI,K578024,,19,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254854,20011B192,,B,,02/06/2001 00:00,ingres,,6,F,GRETI,K578024,,20.4,72,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255485,20021B227,,B,,18/05/2002 00:00,ingres,,6,F,GRETI,K578024,,18.8,74.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255576,20021B192,,B,,18/06/2002 00:00,ingres,,6,F,GRETI,K578024,,,74.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
27561,,,,SP4608,12/05/2003 00:00,GWC,R,6,F,GRETI,K578024,,,,,,,,,,,,,,,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
256246,20041B192,,B192,,23/05/2004 05:00,robin,R,5,F,GRETI,K578024,,18.3,72.5,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,18,19
19952,,,,SP4608,06/06/2001 00:00,,N,5,F,GRETI,K578058,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
255416,20021B131,,B,,16/05/2002 00:00,ingres,,6,F,GRETI,K578058,,20.3,74.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
29823,,,,SP4608,26/05/2003 18:46,GWC,R,6,F,GRETI,K578058,,18.9,75,,,,,,,,,,,,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
55563,,,,SP4608,05/03/2007 00:00,,N,5,M,GRETI,K578075,,18,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55579,,,,SP4608,05/03/2007 00:00,,N,5,M,GRETI,K578080,,18.5,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55771,,,,SP4608,09/03/2007 00:00,,N,5,F,GRETI,K578100,,17.1,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
14359,20001o107,,o,SP4608,22/05/2000 00:00,,N,5,f,GRETI,K578566,,19.4,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255270,20021O106,,O,,12/05/2002 00:00,ingres,,6,F,GRETI,K578566,,19.7,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
14990,20001p11,,p,SP4608,28/05/2000 00:00,,N,5,F,GRETI,K578584,,19.5,71,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255180,20021P11,,P,,10/05/2002 00:00,ingres,,6,F,GRETI,K578584,,18.1,73,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
27512,,,,SP4608,08/05/2003 00:00,GWC,R,6,F,GRETI,K578584,,,,,,,,,,,,,,,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
27709,,,,SP4608,15/05/2003 10:10,GWC,R,6,F,GRETI,K578584,,,,,,,,,,,,,,,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
21701,20021b23,,b,SP4608,09/05/2002 00:00,BB,N,5,F,GRETI,K578605,,19.5,74,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
27566,,,,SP4608,12/05/2003 00:00,GWC,R,6,F,GRETI,K578605,,,,,,,,,,,,,,,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
30810,,,,SP4608,29/05/2003 15:31,GWC,R,6,F,GRETI,K578605,,19.1,75,,,,,,,,3,,,25,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
256080,20041B123,,B123,,16/05/2004 07:00,robin,R,6,F,GRETI,K578605,,19.6,75,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,17,19
39769,20051b23,,b23,SP4608,13/05/2005 00:00,,R,6,F,GRETI,K578605,,20.2,76,20.4,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
47978,,,,SP4608,21/05/2006 00:00,,R,6,F,GRETI,K578605,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48147,,,,SP4608,23/05/2006 00:00,,R,6,F,GRETI,K578605,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
257034,20061B125,,B125,,07/07/2006 20:00,ingres,,6,F,GRETI,K578605,,19,76,22.9,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,0
257056,20061B125,,B125,,26/07/2006 16:00,ingres,,6,F,GRETI,K578605,,19.9,76,22.6,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,0
56765,20071b24,,B24,SP4608,13/05/2007 07:00,JC,R,6,F,GRETI,K578605,9e11f8,19.4,76,23.6,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
22416,20021b25,,b,SP4608,14/05/2002 00:00,BB,N,5,F,GRETI,K578619,,18.1,75.5,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
27567,,,,SP4608,12/05/2003 00:00,GWC,R,6,F,GRETI,K578619,,,,,,,,,,,,,,,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
31544,,,,SP4608,02/06/2003 14:00,GWC,R,6,F,GRETI,K578619,,17.9,74,,,,,,,,1,,,0,,At Nest Box/Artificial site,,CAM_94-2013_IMPR.csv,,,,,,,,,
65438,,,W27,SP4608,14/01/2008 00:00,EC,N,5,F,GRETI,K578717,,18.6,71.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
65492,,,W27,SP4608,21/01/2008 00:00,PP,R,5,F,GRETI,K578717,,16.9,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
66822,20081w22,,W22,SP4608,18/05/2008 14:00,AG,R,5,F,GRETI,K578717,,18.1,72.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
76953,20091w22,,W22,SP4608,11/05/2009 11:38,ML,R,6,F,GRETI,K578717,,18.4,72.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
88094,20101w22,,W22,SP4608,14/05/2010 08:00,AG,R,6,F,GRETI,K578717,,17.8,73,23.2,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
99042,,,GWO,SP4608,12/11/2010 10:05,LRK,R,4,F,GRETI,K578717,2a006d9b3c,17.9,75,23.3,M,12.9,S,4.5,N,Y,3,N,N,30,,lost old PIT,,CAM_94-2013_IMPR.csv,,,,,,,,,
65560,,,W27,SP4608,28/01/2008 00:00,EC,N,5,F,GRETI,K578732,,17.8,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
77097,20091ex65,,EX65,SP4608,12/05/2009 11:00,AMG,R,6,F,GRETI,K578732,ecfd1a,17.6,74,0,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,0,0
87066,,,EX,SP4608,04/02/2010 00:00,EC,R,6,F,GRETI,K578732,,,75.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
88164,20101ex43c,,EX43C,SP4608,15/05/2010 08:00,AGG,R,6,F,GRETI,K578732,,17.8,74,22.8,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,1,1,,,,
55217,,,EX37,SP4608,16/02/2007 00:00,BRC,N,5,F,GRETI,K578927,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55689,,,CH,SP4608,07/03/2007 00:00,JRC,R,5,F,GRETI,K578927,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
60137,20071ex5a,,EX5A,SP4608,19/05/2007 11:36,ML,R,5,F,GRETI,K578927,9e1a8f,19.5,70,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
68117,20081ex5a,,EX5A,SP4608,22/05/2008 09:35,SB,R,6,F,GRETI,K578927,,18.9,72,20.8,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
28947,20031sw20,,sw,SP4608,23/05/2003 00:00,,N,5,F,GRETI,K578961,,18.4,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256325,20041SW16,,SW16,,27/05/2004 11:00,robin,R,6,F,GRETI,K578961,,17.5,74,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,,1,1,,,
42167,20051sw16,,sw16,SP4608,23/05/2005 14:00,,R,6,F,GRETI,K578961,,18,72.5,19.4,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
47195,,,SW33,SP4608,21/02/2006 14:00,MW,R,6,F,GRETI,K578961,,16.9,73.5,19.2,S,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
12601,19991mp14,,mp,SP4608,18/05/1999 00:00,,N,5,F,GRETI,K604550,,18,76,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254409,20001MP17,,MP,,27/05/2000 00:00,ingres,,6,F,GRETI,K604550,,19.1,74.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255313,20021MP18,,MP,,13/05/2002 00:00,ingres,,6,F,GRETI,K604550,,18.3,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
256492,20041MP28,,MP28,,02/08/2004 00:00,robin,R,6,F,GRETI,K604550,,18.8,76,19.8,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
15198,20001w5,,w,SP4608,29/05/2000 00:00,,N,5,M,GRETI,K604681,,19.1,78,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254932,20011W5,,W,,06/06/2001 00:00,ingres,,6,M,GRETI,K604681,,19,80,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255608,20031W5,,W,,16/05/2003 00:00,ingres,,6,M,GRETI,K604681,,18.6,80,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
100817,,,WBO,SP4608,09/12/2010 10:50,AMG,N,4,M,GRETI,L312169,2a006dc1e1,19.4,77,23.6,M,13.1,S,4.4,N,Y,2,N,N,20,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
104015,,,EXT,SP4608,15/03/2011 18:00,AMG,R,6,M,GRETI,L312169,,,,,,,,,,,,N,N,,,box x 57,,CAM_94-2013_IMPR.csv,,,,,,,,,
105769,20111ex60,,EX60,SP4608,12/05/2011 15:00,AGG,R,6,M,GRETI,L312169,,20,77,23.8,M,13.2,S,4.2,D,N,2,Y,N,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
123097,20121ex58,,EX58,SP4608,25/05/2012 11:00,AGG,R,6,M,GRETI,L312169,,18.2,76,23.7,M,13.1,S,4.1,D,,,,,25,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,,,,,
99625,,,WAB,SP4608,20/11/2010 10:00,AMG,N,3,F,GRETI,L312889,2a006d9aca,17.6,72,23,M,12.2,S,4,N,Y,2,N,N,10,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
99768,,,BBE,SP4608,22/11/2010 12:15,RAC,R,3,F,GRETI,L312889,,17.7,72.5,22.9,M,13.2,S,3.9,N,,3,N,N,10,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
103710,,,COM,SP4608,04/03/2011 10:50,AEH,R,5,F,GRETI,L312889,,18.6,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
105801,20111o3,,O3,SP4608,12/05/2011 18:00,LRK,R,5,F,GRETI,L312889,2a006d9aca,18.7,73,22.9,M,14.2,S,4.1,D,N,,Y,N,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
118131,,,SW5,SP4608,26/01/2012 10:30,RAC,R,6,F,GRETI,L312889,2a006d9aca,17.4,74,22.5,M,13.7,S,3.8,D,N,,Y,N,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
119751,20121cp40,,CP40,SP4608,24/04/2012 00:00,,O,4,F,GRETI,L312889,2A006D9ACA,,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,,,,,
88793,20101o54,,O54,SP4608,19/05/2010 10:00,AH,N,6,M,GRETI,L315203,,19,80,23.3,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
100981,,,BO,SP4608,12/12/2010 13:30,DRF,R,4,M,GRETI,L315203,2a006cfdf4,20,79,23.9,M,13.7,S,4.7,N,Y,3,N,N,30,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
107204,20111o54,,O54,SP4608,15/05/2011 07:00,LRK,R,6,M,GRETI,L315203,2a006cfdf4,18.7,80,23.5,M,14.1,S,4.6,D,N,,Y,N,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
89464,20101b185,,B185,SP4608,21/05/2010 07:00,AH,N,5,M,GRETI,L315204,,18.9,77,23.6,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
99204,,,MAR,SP4608,13/11/2010 11:30,LRK,R,4,M,GRETI,L315204,2a006da10f,19.8,79,23.3,M,13.3,S,4.8,N,N,3,N,N,10,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
105382,20111b86,,B86,SP4608,11/05/2011 12:00,ELO,R,6,M,GRETI,L315204,2a006da10f,19.9,77,23.4,M,13,S,4.5,D,N,,Y,N,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
115330,,,LOG7C,SP4608,12/08/2011 13:30,AEH,R,4,M,GRETI,L315204,,,,,,,,,,? - possibly. Bleeding from head wound in net (found low down so probably pred attack),,y,n,,,bleeding head releas,,CAM_94-2013_IMPR.csv,,,,,,,,,
88578,20101ex47,,EX47,SP4608,18/05/2010 11:00,AGG,N,5,M,GRETI,L315804,,17,75,22.4,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
88595,20101ex55,,EX55,SP4608,18/05/2010 16:00,AGG,N,5,F,GRETI,L315806,,17.6,70,22,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
97581,20101ex56,,EX56,SP4608,17/06/2010 09:00,AGG,R,5,F,GRETI,L315806,,16.7,70,22,M,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
104103,,,BEA,SP4608,15/03/2011 21:20,OV,N,5,F,GRETI,L808160,2a006ceb32,,,,,,,,,,,N,N,,,box 111,,CAM_94-2013_IMPR.csv,,,,,,,,,
104821,20111c111,,C111,SP4608,09/05/2011 07:00,SB,R,5,F,GRETI,L808160,2A006CEB32,18.2,73,23.8,M,13.5,S,4.3,D,N,,OK,0,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
105535,20111c111,,C111,SP4608,12/05/2011 07:00,SB,R,5,F,GRETI,L808160,2A006CEB32,17.9,74,22.6,M,13.3,S,4.3,D,N,,OK,0,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
104170,,,BEA,SP4608,16/03/2011 18:40,CAH,N,6,M,GRETI,L808165,2a006dbead,,,,,,,,,,,N,N,,,box 110,,CAM_94-2013_IMPR.csv,,,,,,,,,
105230,20111c110,,C110,SP4608,11/05/2011 08:00,SB,R,6,M,GRETI,L808165,,18.7,76,23,M,13.5,S,4.4,D,N,,OK,0,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
105269,20111mp31,,MP31,SP4608,11/05/2011 05:00,AEH,N,5,F,GRETI,L809630,2a006dc40d,18.2,73,23,M,12.1,S,4.7,D,N,,Y,N,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
117098,,,LOG 7H,SP4608,25/11/2011 10:45,AC,R,4,F,GRETI,L809630,2a006dc40d,17,73.5,23.1,M,13.9,S,4.6,D,N,,Y,N,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
119670,20121mp35,,MP35,SP4608,18/04/2012 00:00,,O,4,F,GRETI,L809630,2A006DC40D,,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,,,,,
120009,20121mp35,,MP35,SP4608,08/05/2012 00:00,,O,4,F,GRETI,L809630,2A006DC40D,,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,,,,,
120714,20121mp35,,MP35,SP4608,16/05/2012 07:00,AEH,R,6,F,GRETI,L809630,2a006dcf0d,17.5,73,23.1,M,,,,,N,,Y,N,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,,,,,
127893,,,LOG 7G,SP4608,24/10/2012 09:00,DRF,R,4,F,GRETI,L809630,2a006dc40d,,74,23.6,M,,,,,N,,Y,N,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46356,,,,SP4608,15/01/2006 00:00,BRC,N,5,F,GRETI,N199072,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46532,,,,SP4608,20/01/2006 00:00,JEC,R,5,F,GRETI,N199072,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
56418,20071ex65,,EX65,SP4608,11/05/2007 11:00,AGG,R,6,F,GRETI,N199072,9e10ed,18.9,76,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
71572,20081ex65,,EX65,SP4608,29/05/2008 15:15,SB,R,6,F,GRETI,N199072,,19.1,75,20.8,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
46472,,,,SP4608,18/01/2006 00:00,JEC,N,5,F,GRETI,N199087,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55695,,,CH,SP4608,07/03/2007 00:00,JRC,R,6,F,GRETI,N199087,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
57984,20071ex43a,,EX43A,SP4608,16/05/2007 12:00,AGG,R,6,F,GRETI,N199087,a4e072,17.8,73,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
32622,,,MP86,SP4608,15/05/2004 00:00,ACN,N,5,F,GRETI,N199102,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256489,20041MP86,,MP86,,24/07/2004 20:00,robin,N,5,F,GRETI,N199102,,18,72,19.7,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
32732,,,MP7,SP4608,18/05/2004 00:00,ACN,N,5,F,GRETI,N199106,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256417,20041MP7,,MP7,,12/06/2004 00:00,robin,N,5,F,GRETI,N199106,,17.6,72,19.8,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
38152,,,B20,SP4608,14/12/2004 09:00,CA,R,4,F,GRETI,N199106,,,70,19.8,S,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38178,,,B20,SP4608,14/12/2004 10:00,LR,R,4,F,GRETI,N199106,,17.3,73,20,S,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38604,,,LMAR,SP4608,03/02/2005 00:00,SP,R,6,F,GRETI,N199106,,18.4,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
32865,,,MP60,SP4608,20/05/2004 00:00,ACN,N,5,F,GRETI,N199111,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256437,20041MP60,,MP60,,18/06/2004 04:00,robin,N,5,F,GRETI,N199111,,18.2,73,20.2,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
35686,,,MP32,SP4608,29/05/2004 00:00,ACN,N,5,M,GRETI,N199113,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256477,20041MP32,,MP32,,01/07/2004 08:00,robin,N,5,M,GRETI,N199113,,18.4,75,19,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
38533,,,MP,SP4608,01/02/2005 16:00,SP,R,6,M,GRETI,N199113,,19.3,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38935,,,MP,SP4608,22/02/2005 00:00,SP,R,6,M,GRETI,N199113,,,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
