AreaHapMap,GWASId,RingNumber,YearOfBreeding,BroodType,NoFledged,NoRecruits,Include
Warnsborn,1106,AF...09657,2003,0,3,0,1
Warnsborn,1106,AF...09657,2006,0,0,0,0
Westerheide,1594,AF...09814,2005,0,0,0,1
Westerheide,1594,AF...09814,2004,0,9,2,1
Westerheide,1569,AF...09840,2004,0,3,0,1
Westerheide,1510,AF...09969,2004,0,7,0,1
Westerheide,1510,AF...09969,2006,0,7,1,0
Westerheide,1510,AF...09969,2008,0,4,0,1
Westerheide,1510,AF...09969,2005,0,6,0,1
Westerheide,1510,AF...09969,2007,1,2,0,1
Westerheide,1510,AF...09969,2007,0,0,0,0
Westerheide,1510,AF...09969,2003,0,3,0,1
Warnsborn,2663,AG...28348,2006,1,4,2,0
Warnsborn,2663,AG...28348,2005,0,5,0,1
Warnsborn,2663,AG...28348,2007,0,0,0,0
Warnsborn,2663,AG...28348,2007,1,0,0,0
Warnsborn,2663,AG...28348,2006,0,0,0,0
Hoge_Veluwe,2539,AG...56116,2004,0,11,2,1
Hoge_Veluwe,2650,AG...56329,2005,0,4,0,1
Hoge_Veluwe,2650,AG...56329,2004,0,8,1,1
Hoge_Veluwe,1396,AG...56735,2006,0,0,0,0
Hoge_Veluwe,1396,AG...56735,2004,0,7,0,1
Hoge_Veluwe,1396,AG...56735,2005,0,6,0,1
Hoge_Veluwe,1396,AG...56735,2006,1,5,0,1
Hoge_Veluwe,1396,AG...56735,2007,0,0,0,0
Hoge_Veluwe,1318,AG...56739,2005,0,0,0,0
Hoge_Veluwe,1318,AG...56739,2004,0,8,2,1
Hoge_Veluwe,2528,AG...56900,2004,0,10,2,1
Hoge_Veluwe,1629,AG...57374,2005,0,4,0,1
Hoge_Veluwe,1629,AG...57374,2006,0,0,0,0
Buunderkamp,1180,AG...57556,2007,0,8,0,1
Buunderkamp,1180,AG...57556,2009,0,11,2,1
Buunderkamp,1180,AG...57556,2008,0,9,0,0
Hoge_Veluwe,1492,AG...57795,2004,0,10,4,1
Buunderkamp,1339,AG...57877,2005,0,10,0,1
Hoge_Veluwe,1476,AG...57951,2004,0,7,2,1
Hoge_Veluwe,964,AG...57993,2006,0,0,0,0
Hoge_Veluwe,964,AG...57993,2007,0,0,0,1
Hoge_Veluwe,964,AG...57993,2008,0,0,0,0
Hoge_Veluwe,964,AG...57993,2005,0,6,0,1
Hoge_Veluwe,964,AG...57993,2008,1,2,1,1
Westerheide,1566,AG...58001,2003,0,7,0,1
Westerheide,1509,AG...58051,2003,0,6,0,1
Westerheide,1509,AG...58051,2005,0,7,0,1
Westerheide,1509,AG...58051,2007,0,10,0,1
Westerheide,1509,AG...58051,2006,0,7,1,0
Warnsborn,1556,AG...58301,2004,0,6,1,1
Warnsborn,1556,AG...58301,2006,0,10,2,0
Warnsborn,1556,AG...58301,2003,0,5,0,1
Warnsborn,1560,AG...58385,2003,0,8,0,1
Westerheide,1562,AG...58446,2005,6,5,0,1
Westerheide,1562,AG...58446,2004,0,0,0,0
Westerheide,1562,AG...58446,2004,1,0,0,0
Warnsborn,1564,AG...58577,2003,0,7,0,1
Westerheide,1541,AG...58578,2003,0,7,0,1
Westerheide,1623,AG...58607,2003,0,8,0,1
Westerheide,1508,AG...58608,2004,0,5,0,1
Westerheide,1508,AG...58608,2003,0,1,0,1
Westerheide,1572,AG...58609,2003,0,6,0,1
Hoge_Veluwe,1439,AG...61902,2007,0,0,0,1
Hoge_Veluwe,1439,AG...61902,2007,1,3,0,1
Hoge_Veluwe,1439,AG...61902,2005,0,8,0,1
Hoge_Veluwe,1439,AG...61902,2006,0,10,3,1
Hoge_Veluwe,1438,AG...61909,2007,0,8,1,0
Hoge_Veluwe,1438,AG...61909,2006,0,0,0,1
Hoge_Veluwe,1438,AG...61909,2005,0,9,0,1
Hoge_Veluwe,660,AG...61982,2008,0,7,1,1
Hoge_Veluwe,660,AG...61982,2007,0,8,1,1
Hoge_Veluwe,1437,AG...61983,2007,0,6,0,1
Oosterhout,2614,AG...63244,2006,0,7,0,1
Oosterhout,2614,AG...63244,2005,0,10,0,1
Oosterhout,2614,AG...63244,2007,0,7,0,1
Oosterhout,2614,AG...63244,2008,0,8,1,1
Oosterhout,2614,AG...63244,2007,0,7,0,1
Oosterhout,2614,AG...63244,2006,0,7,0,1
Oosterhout,2614,AG...63244,2005,0,10,0,1
Oosterhout,2614,AG...63244,2008,0,8,1,1
Oosterhout,2615,AG...63250,2005,0,7,0,1
Oosterhout,2615,AG...63250,2008,1,7,0,1
Oosterhout,2615,AG...63250,2008,0,0,0,0
Oosterhout,2615,AG...63250,2007,0,6,0,1
Oosterhout,2615,AG...63250,2006,0,5,0,1
Oosterhout,2615,AG...63250,2005,0,7,0,1
Oosterhout,2615,AG...63250,2006,0,5,0,1
Oosterhout,2615,AG...63250,2008,1,7,0,1
Oosterhout,2615,AG...63250,2007,0,6,0,1
Oosterhout,2615,AG...63250,2008,0,0,0,0
Oosterhout,2597,AG...63387,2005,0,8,0,1
Oosterhout,2597,AG...63387,2004,0,6,1,1
Oosterhout,2597,AG...63387,2008,0,9,2,1
Oosterhout,2597,AG...63387,2005,0,8,0,1
Oosterhout,2597,AG...63387,2004,0,6,1,1
Oosterhout,2597,AG...63387,2008,0,9,2,1
Hoge_Veluwe,636,AG...63563,2007,0,4,1,1
Hoge_Veluwe,636,AG...63563,2008,0,7,0,1
Hoge_Veluwe,1436,AG...63564,2008,0,0,0,0
Hoge_Veluwe,1436,AG...63564,2007,0,7,0,1
Hoge_Veluwe,1435,AG...63569,2007,0,8,0,1
Hoge_Veluwe,670,AG...63571,2008,0,7,0,1
Hoge_Veluwe,670,AG...63571,2007,0,7,0,1
Hoge_Veluwe,607,AG...63573,2008,0,6,0,1
Hoge_Veluwe,607,AG...63573,2007,0,4,0,1
Hoge_Veluwe,1434,AG...63576,2007,0,6,1,1
Hoge_Veluwe,1419,AG...63577,2007,0,7,0,1
Hoge_Veluwe,986,AG...63578,2007,0,10,0,1
Hoge_Veluwe,986,AG...63578,2008,0,11,1,1
Hoge_Veluwe,2783,AG...63583,2008,0,3,1,1
Hoge_Veluwe,1429,AG...63588,2008,0,4,1,1
Hoge_Veluwe,1429,AG...63588,2007,0,3,1,1
Hoge_Veluwe,1432,AG...63607,2007,0,0,0,1
Hoge_Veluwe,1432,AG...63607,2008,0,9,0,1
Hoge_Veluwe,617,AG...63609,2007,0,9,1,0
Hoge_Veluwe,617,AG...63609,2008,0,0,0,1
Hoge_Veluwe,1440,AG...63611,2007,0,4,0,1
Hoge_Veluwe,1440,AG...63611,2007,2,0,0,1
Hoge_Veluwe,1446,AG...63614,2007,0,6,1,1
Hoge_Veluwe,663,AG...63676,2007,0,7,1,1
Hoge_Veluwe,663,AG...63676,2008,0,9,1,1
Hoge_Veluwe,605,AG...63677,2008,2,2,0,1
Hoge_Veluwe,605,AG...63677,2008,0,7,2,1
Hoge_Veluwe,605,AG...63677,2007,0,7,1,0
Hoge_Veluwe,956,AG...63688,2008,0,0,0,1
Hoge_Veluwe,956,AG...63688,2007,0,10,0,0
Hoge_Veluwe,956,AG...63688,2008,1,0,1,0
Oosterhout,2552,AG...63805,2010,0,6,0,1
Oosterhout,2552,AG...63805,2007,2,2,0,1
Oosterhout,2552,AG...63805,2007,0,6,0,1
Oosterhout,2552,AG...63805,2008,1,7,2,1
Oosterhout,2552,AG...63805,2008,0,0,0,0
Oosterhout,2552,AG...63805,2009,0,8,1,1
Oosterhout,2552,AG...63805,2006,0,7,0,1
Oosterhout,2552,AG...63805,2005,0,7,1,1
Oosterhout,2552,AG...63805,2008,1,7,2,1
Oosterhout,2552,AG...63805,2010,0,6,0,1
Oosterhout,2552,AG...63805,2008,0,0,0,0
Oosterhout,2552,AG...63805,2006,0,7,0,1
Oosterhout,2552,AG...63805,2005,0,7,1,1
Oosterhout,2552,AG...63805,2007,0,6,0,1
Oosterhout,2552,AG...63805,2007,2,2,0,1
Oosterhout,2552,AG...63805,2009,0,8,1,1
Oosterhout,2567,AG...63824,2008,1,8,0,1
Oosterhout,2567,AG...63824,2008,0,0,0,0
Oosterhout,2567,AG...63824,2008,0,0,0,0
Oosterhout,2567,AG...63824,2007,0,3,0,1
Oosterhout,2567,AG...63824,2006,0,4,1,1
Oosterhout,2567,AG...63824,2008,1,8,0,1
Oosterhout,2567,AG...63824,2006,0,4,1,1
Oosterhout,2567,AG...63824,2007,0,3,0,1
Buunderkamp,1353,AG...64111,2003,0,3,0,0
Warnsborn,1815,AG...64288,2006,0,10,0,1
Buunderkamp,1352,AG...64450,2005,0,8,0,0
Buunderkamp,1352,AG...64450,2003,0,3,0,0
Buunderkamp,1817,AG...64679,2010,0,5,0,1
Buunderkamp,1817,AG...64679,2010,2,5,0,1
Buunderkamp,1817,AG...64679,2005,0,7,0,1
Buunderkamp,1817,AG...64679,2008,0,0,0,0
Buunderkamp,1817,AG...64679,2007,0,7,0,1
Buunderkamp,1817,AG...64679,2009,0,8,1,1
Westerheide,1563,AH...05002,2004,0,0,0,0
Westerheide,1563,AH...05002,2004,1,0,0,0
Westerheide,1563,AH...05002,2005,0,0,0,0
Warnsborn,1536,AH...05009,2004,0,9,0,1
Warnsborn,1536,AH...05009,2004,6,5,0,1
Warnsborn,1537,AH...05017,2004,0,0,0,1
Warnsborn,1537,AH...05017,2004,6,0,0,1
Warnsborn,1507,AH...05147,2005,0,8,0,1
Warnsborn,1507,AH...05147,2004,0,5,0,1
Hoge_Veluwe,1315,AH...05148,2005,0,9,0,1
Hoge_Veluwe,1315,AH...05148,2006,0,7,0,1
Hoge_Veluwe,1315,AH...05148,2004,0,5,0,1
Westerheide,1513,AH...05177,2005,0,7,1,0
Westerheide,1513,AH...05177,2004,0,10,1,1
Westerheide,1445,AH...05187,2005,0,8,2,1
Westerheide,1445,AH...05187,2004,0,11,2,0
Westerheide,1444,AH...05199,2004,0,0,0,0
Hoge_Veluwe,1443,AH...05205,2004,0,0,0,1
Westerheide,1442,AH...05210,2004,0,7,2,1
Westerheide,1441,AH...05211,2005,0,6,0,1
Westerheide,1441,AH...05211,2004,0,8,2,1
Westerheide,1522,AH...05222,2005,0,0,0,1
Westerheide,1522,AH...05222,2004,0,5,1,0
Warnsborn,1091,AH...05227,2007,0,6,0,0
Warnsborn,1091,AH...05227,2006,0,0,0,0
Warnsborn,1091,AH...05227,2005,0,7,0,1
Warnsborn,1091,AH...05227,2008,0,0,0,0
Warnsborn,1091,AH...05227,2004,0,6,2,1
Westerheide,1524,AH...05242,2004,0,8,1,1
Warnsborn,1474,AH...05245,2004,0,8,0,1
Westerheide,1530,AH...05246,2004,0,9,0,1
Westerheide,1530,AH...05246,2005,0,9,2,1
Westerheide,1529,AH...05247,2004,0,10,0,1
Westerheide,1528,AH...05249,2004,0,8,0,1
Westerheide,1527,AH...05269,2004,0,7,2,1
Westerheide,1526,AH...05278,2007,0,0,0,1
Westerheide,1526,AH...05278,2006,0,2,0,1
Westerheide,1526,AH...05278,2005,0,8,0,1
Westerheide,1525,AH...05279,2005,0,4,0,1
Westerheide,1514,AH...05281,2005,0,7,0,1
Westerheide,1523,AH...05284,2006,0,9,0,0
Westerheide,1523,AH...05284,2005,0,7,0,1
Westerheide,1532,AH...05286,2005,0,8,0,1
Westerheide,1521,AH...05287,2005,0,2,0,1
Westerheide,1311,AH...05289,2005,0,0,0,1
Westerheide,1505,AH...05291,2007,0,12,0,0
Westerheide,1505,AH...05291,2006,0,6,0,1
Westerheide,1505,AH...05291,2005,0,8,0,1
Westerheide,1519,AH...05296,2005,0,6,1,1
Westerheide,1533,AH...05300,2005,0,9,1,0
Westerheide,1086,AH...05341,2006,0,9,1,0
Westerheide,1086,AH...05341,2004,1,0,0,0
Westerheide,1086,AH...05341,2004,0,0,0,0
Westerheide,1086,AH...05341,2007,0,0,0,0
Warnsborn,1310,AH...05401,2005,0,7,0,1
Warnsborn,1310,AH...05401,2004,0,7,0,1
Warnsborn,1310,AH...05401,2004,2,0,0,1
Westerheide,2665,AH...05410,2008,1,6,0,1
Westerheide,2665,AH...05410,2008,0,0,0,0
Westerheide,2665,AH...05410,2006,0,6,2,0
Westerheide,2664,AH...05415,2006,0,6,2,0
Westerheide,2664,AH...05415,2005,0,0,0,1
Westerheide,2664,AH...05415,2007,0,9,0,0
Westerheide,2676,AH...05455,2008,2,2,0,1
Westerheide,2676,AH...05455,2007,0,14,2,0
Westerheide,2676,AH...05455,2006,0,8,0,0
Westerheide,2676,AH...05455,2008,0,7,0,0
Westerheide,2676,AH...05455,2005,0,6,0,1
Westerheide,1517,AH...05480,2005,0,9,0,1
Westerheide,1517,AH...05480,2007,0,15,1,0
Westerheide,1517,AH...05480,2006,0,7,0,0
Westerheide,1516,AH...05485,2005,0,0,0,1
Westerheide,1515,AH...05488,2005,0,8,0,1
Westerheide,1500,AH...05491,2007,0,10,0,0
Westerheide,1500,AH...05491,2006,0,8,0,0
Westerheide,1500,AH...05491,2005,0,0,0,1
Westerheide,1342,AH...05500,2005,0,0,0,1
Westerheide,2686,AH...05630,2006,0,8,3,0
Westerheide,2686,AH...05630,2007,0,14,0,0
Warnsborn,1325,AH...05726,2005,0,7,0,1
Westerheide,2626,AH...05739,2007,0,9,0,1
Warnsborn,1414,AH...05815,2005,0,9,0,1
Warnsborn,1305,AH...05875,2005,0,6,0,1
Warnsborn,1276,AH...05931,2005,0,7,0,1
Warnsborn,1276,AH...05931,2006,0,0,0,0
Warnsborn,1276,AH...05931,2008,0,13,0,1
Warnsborn,1276,AH...05931,2006,1,5,2,0
Warnsborn,2578,AH...06010,2005,0,7,0,1
Warnsborn,3055,AH...06019,2005,0,8,1,0
Westerheide,2526,AH...06036,2005,0,4,0,1
Westerheide,2513,AH...06102,2005,0,7,0,1
Warnsborn,2512,AH...06103,2006,0,12,0,0
Warnsborn,2512,AH...06103,2005,0,8,0,1
Westerheide,2601,AH...06137,2005,0,9,0,0
Westerheide,2569,AH...06164,2005,0,0,0,0
Westerheide,2723,AH...06195,2006,0,7,2,0
Westerheide,2723,AH...06195,2007,0,0,0,1
Westerheide,2723,AH...06195,2005,0,3,1,0
Hoge_Veluwe,2577,AH...06229,2005,0,9,1,1
Westerheide,1388,AH...06244,2006,1,0,0,1
Westerheide,1388,AH...06244,2006,0,0,0,1
Westerheide,1382,AH...06248,2005,0,0,0,1
Warnsborn,1383,AH...06250,2005,0,6,0,1
Westerheide,2524,AH...06261,2005,0,0,0,1
Westerheide,2518,AH...06263,2005,0,5,0,1
Westerheide,2511,AH...06268,2005,0,7,1,1
Westerheide,2511,AH...06268,2006,0,8,0,1
Westerheide,1399,AH...06292,2005,0,7,0,1
Westerheide,1403,AH...06294,2005,0,7,0,1
Westerheide,1411,AH...06297,2005,0,5,0,1
Westerheide,1367,AH...06298,2006,0,0,0,1
Westerheide,1367,AH...06298,2005,0,0,0,0
Westerheide,1369,AH...06299,2006,1,0,0,1
Westerheide,1369,AH...06299,2006,0,0,0,0
Westerheide,1369,AH...06299,2005,6,3,0,1
Warnsborn,1364,AH...06311,2006,0,11,0,1
Westerheide,1338,AH...06317,2005,0,7,1,1
Westerheide,1337,AH...06320,2005,0,9,0,1
Westerheide,1410,AH...06326,2005,0,3,1,0
Westerheide,1408,AH...06336,2005,0,3,0,1
Westerheide,1408,AH...06336,2006,0,2,0,1
Warnsborn,1375,AH...06345,2005,0,10,1,0
Warnsborn,1398,AH...06347,2007,0,12,1,0
Warnsborn,1398,AH...06347,2005,0,5,0,1
Warnsborn,1398,AH...06347,2006,0,3,0,1
Warnsborn,1406,AH...06348,2007,0,15,3,0
Warnsborn,1406,AH...06348,2006,0,10,2,0
Westerheide,1336,AH...06637,2008,0,10,0,0
Westerheide,1336,AH...06637,2007,0,12,2,0
Westerheide,1336,AH...06637,2005,0,10,2,1
Westerheide,1336,AH...06637,2006,0,11,1,0
Westerheide,1361,AH...06642,2006,0,8,0,0
Westerheide,1361,AH...06642,2005,0,0,0,0
Westerheide,1404,AH...06645,2005,0,7,0,1
Westerheide,1418,AH...06646,2005,0,0,0,1
Warnsborn,1377,AH...06648,2006,0,4,0,1
Warnsborn,1377,AH...06648,2005,0,8,0,1
Westerheide,1402,AH...06649,2005,0,7,0,1
Westerheide,3064,AH...06668,2005,0,5,0,1
Warnsborn,1306,AH...06800,2008,0,8,0,0
Warnsborn,1306,AH...06800,2008,2,0,0,1
Warnsborn,1306,AH...06800,2005,0,6,0,1
Warnsborn,1306,AH...06800,2007,0,10,1,0
Warnsborn,1306,AH...06800,2006,0,0,0,1
Westerheide,1400,AH...06845,2005,0,4,0,1
Westerheide,1374,AH...06846,2005,0,8,0,1
Westerheide,1390,AH...06847,2005,0,0,0,1
Westerheide,1407,AH...06848,2005,0,4,1,0
Westerheide,1363,AH...06849,2005,0,6,0,1
Warnsborn,2645,AH...38867,2007,1,7,0,0
Warnsborn,2645,AH...38867,2007,0,0,0,0
Warnsborn,2645,AH...38867,2006,0,0,0,0
Warnsborn,2645,AH...38867,2006,1,5,0,1
Warnsborn,2645,AH...38867,2008,0,6,0,0
Hoge_Veluwe,2731,AH...67898,2008,0,4,0,0
Hoge_Veluwe,2731,AH...67898,2007,0,4,0,0
Hoge_Veluwe,3068,AH...67940,2007,0,9,2,0
Hoge_Veluwe,3069,AH...67950,2007,0,11,1,0
Hoge_Veluwe,3069,AH...67950,2008,0,0,0,0
Hoge_Veluwe,2735,AH...67979,2008,0,0,1,1
Hoge_Veluwe,2735,AH...67979,2009,0,12,2,1
Hoge_Veluwe,2735,AH...67979,2007,0,11,0,0
Hoge_Veluwe,2736,AH...67981,2007,0,4,0,0
Hoge_Veluwe,3067,AH...67994,2007,0,0,0,0
Hoge_Veluwe,3067,AH...67994,2008,0,4,0,1
Hoge_Veluwe,3067,AH...67994,2007,1,2,0,1
Hoge_Veluwe,2624,AH...68019,2005,0,0,0,0
Hoge_Veluwe,2520,AH...68076,2007,0,9,0,0
Hoge_Veluwe,2520,AH...68076,2006,0,1,1,1
Hoge_Veluwe,2520,AH...68076,2006,1,2,1,1
Hoge_Veluwe,2520,AH...68076,2005,11,5,0,1
Hoge_Veluwe,2704,AH...68112,2006,0,10,2,1
Hoge_Veluwe,2704,AH...68112,2005,0,9,0,1
Hoge_Veluwe,2639,AH...68278,2009,2,2,0,1
Hoge_Veluwe,2639,AH...68278,2009,0,9,1,1
Hoge_Veluwe,2639,AH...68278,2007,0,5,0,1
Hoge_Veluwe,2639,AH...68278,2008,0,8,0,1
Hoge_Veluwe,2639,AH...68278,2006,0,8,0,1
Hoge_Veluwe,2639,AH...68278,2005,0,10,0,1
Westerheide,2587,AH...68464,2006,0,10,0,1
Westerheide,2587,AH...68464,2007,0,14,1,1
Westerheide,2587,AH...68464,2005,0,9,0,1
Westerheide,2587,AH...68464,2008,0,9,0,0
Hoge_Veluwe,2622,AH...68472,2007,1,6,0,1
Hoge_Veluwe,2622,AH...68472,2007,0,0,0,0
Hoge_Veluwe,2622,AH...68472,2006,0,10,0,1
Hoge_Veluwe,2622,AH...68472,2005,0,7,1,1
Hoge_Veluwe,2548,AH...68486,2006,1,0,0,1
Hoge_Veluwe,2548,AH...68486,2007,0,11,1,1
Hoge_Veluwe,2548,AH...68486,2005,0,9,0,1
Hoge_Veluwe,2548,AH...68486,2006,0,0,0,0
Hoge_Veluwe,2594,AH...68773,2007,0,8,0,0
Hoge_Veluwe,2594,AH...68773,2005,0,8,0,1
Hoge_Veluwe,1613,AH...68803,2005,0,0,0,1
Warnsborn,1187,AH...71187,2005,0,9,1,1
Warnsborn,1187,AH...71187,2008,1,5,0,1
Warnsborn,1187,AH...71187,2006,0,0,0,0
Warnsborn,1187,AH...71187,2007,1,0,0,0
Warnsborn,1187,AH...71187,2007,0,0,0,0
Warnsborn,1187,AH...71187,2008,0,0,0,0
Warnsborn,1272,AH...71829,2007,0,9,1,1
Warnsborn,1272,AH...71829,2005,0,6,0,1
Oosterhout,2563,AH...93018,2007,0,8,0,1
Oosterhout,2563,AH...93018,2006,0,8,0,1
Oosterhout,2563,AH...93018,2008,0,6,0,1
Oosterhout,2563,AH...93018,2005,0,9,2,0
Oosterhout,2563,AH...93018,2008,0,6,0,1
Oosterhout,2563,AH...93018,2005,0,9,2,0
Oosterhout,2563,AH...93018,2006,0,8,0,1
Oosterhout,2563,AH...93018,2007,0,8,0,1
Warnsborn,1271,AH...93265,2007,0,0,0,0
Warnsborn,1271,AH...93265,2006,0,6,0,1
Oosterhout,1176,AH...93300,2006,0,8,0,1
Oosterhout,1176,AH...93300,2007,0,7,0,1
Oosterhout,1176,AH...93300,2005,0,9,0,0
Oosterhout,1176,AH...93300,2008,0,12,0,1
Oosterhout,1176,AH...93300,2006,0,8,0,1
Oosterhout,1176,AH...93300,2005,0,9,0,0
Oosterhout,1176,AH...93300,2008,0,12,0,1
Oosterhout,1176,AH...93300,2007,0,7,0,1
Oosterhout,3057,AH...93437,2008,0,9,0,1
Oosterhout,3057,AH...93437,2009,0,7,3,0
Oosterhout,3057,AH...93437,2009,0,7,3,0
Oosterhout,3057,AH...93437,2008,0,9,0,1
Oosterhout,3057,AH...93437,2006,0,7,0,1
Oosterhout,3057,AH...93437,2007,0,8,0,1
Oosterhout,3057,AH...93437,2007,0,8,0,1
Oosterhout,3057,AH...93437,2006,0,7,0,1
Oosterhout,1160,AH...93450,2007,0,6,0,1
Oosterhout,1160,AH...93450,2005,0,6,0,1
Oosterhout,1160,AH...93450,2006,0,6,0,1
Oosterhout,1160,AH...93450,2007,0,6,0,1
Oosterhout,1160,AH...93450,2005,0,6,0,1
Oosterhout,1160,AH...93450,2008,0,9,0,1
Oosterhout,1160,AH...93450,2006,0,6,0,1
Oosterhout,1160,AH...93450,2008,0,9,0,1
Oosterhout,2516,AH...93589,2008,0,0,0,0
Oosterhout,2516,AH...93589,2006,0,8,2,1
Oosterhout,2516,AH...93589,2008,1,9,1,1
Oosterhout,2516,AH...93589,2007,0,11,1,0
Oosterhout,2516,AH...93589,2008,0,0,0,0
Oosterhout,2516,AH...93589,2008,1,9,1,1
Oosterhout,2516,AH...93589,2006,0,8,2,1
Oosterhout,2516,AH...93589,2007,0,11,1,0
Oosterhout,708,AH...93648,2006,0,7,0,1
Oosterhout,708,AH...93648,2008,0,0,0,0
Oosterhout,708,AH...93648,2005,0,7,0,1
Oosterhout,708,AH...93648,2008,1,2,0,1
Oosterhout,708,AH...93648,2009,0,10,5,0
Oosterhout,708,AH...93648,2007,0,6,0,1
Oosterhout,708,AH...93648,2007,0,6,0,1
Oosterhout,708,AH...93648,2008,0,0,0,0
Oosterhout,708,AH...93648,2009,0,10,5,0
Oosterhout,708,AH...93648,2005,0,7,0,1
Oosterhout,708,AH...93648,2006,0,7,0,1
Oosterhout,708,AH...93648,2008,1,2,0,1
Oosterhout,1174,AH...93993,2008,0,7,0,1
Oosterhout,1174,AH...93993,2008,0,7,0,1
Buunderkamp,2588,AH...95063,2008,0,8,0,0
Buunderkamp,2588,AH...95063,2007,0,10,2,1
Buunderkamp,2670,AH...95151,2007,0,2,1,0
Buunderkamp,2670,AH...95151,2008,0,0,0,1
Buunderkamp,1063,AH...95403,2008,0,8,1,0
Buunderkamp,1063,AH...95403,2006,0,8,1,0
Buunderkamp,1063,AH...95403,2009,0,9,1,1
Buunderkamp,1063,AH...95403,2007,0,9,1,1
Buunderkamp,1063,AH...95403,2005,0,8,1,0
Buunderkamp,2605,AH...95500,2007,0,7,2,1
Buunderkamp,2605,AH...95500,2008,0,10,0,0
Buunderkamp,2605,AH...95500,2009,0,7,1,1
Hoge_Veluwe,2679,AH...95516,2006,0,6,0,1
Buunderkamp,2726,AH...95851,2007,0,0,0,1
Hoge_Veluwe,2770,AJ...02694,2008,1,0,0,1
Hoge_Veluwe,2770,AJ...02694,2008,0,0,0,0
Hoge_Veluwe,2770,AJ...02694,2007,0,7,0,1
Warnsborn,2769,AJ...02761,2007,0,7,0,1
Westerheide,1168,AJ...75008,2007,0,14,1,0
Westerheide,1168,AJ...75008,2006,0,8,1,0
Hoge_Veluwe,3071,AJ...75031,2008,0,0,0,0
Westerheide,1080,AJ...75082,2008,2,0,0,1
Westerheide,1080,AJ...75082,2008,0,7,0,1
Westerheide,1080,AJ...75082,2006,0,3,0,0
Westerheide,1080,AJ...75082,2007,0,14,0,0
Westerheide,1079,AJ...75083,2006,0,3,0,1
Westerheide,1397,AJ...75198,2006,0,7,0,0
Westerheide,1359,AJ...75199,2006,0,4,0,1
Westerheide,1359,AJ...75199,2007,0,14,2,0
Westerheide,1395,AJ...75374,2006,0,6,0,1
Westerheide,1270,AJ...75414,2007,0,0,0,0
Westerheide,1270,AJ...75414,2006,0,8,1,0
Hoge_Veluwe,2763,AJ...75438,2007,0,0,0,1
Warnsborn,1166,AJ...75461,2006,0,0,0,1
Westerheide,1165,AJ...75463,2007,0,6,0,1
Westerheide,1165,AJ...75463,2006,6,8,0,0
Warnsborn,3076,AJ...75489,2008,0,6,0,0
Westerheide,1164,AJ...75490,2006,0,1,0,1
Westerheide,1164,AJ...75490,2008,6,8,0,1
Westerheide,1164,AJ...75490,2007,0,10,0,1
Westerheide,1098,AJ...75499,2006,0,8,0,1
Westerheide,2755,AJ...75509,2008,0,8,0,0
Westerheide,2755,AJ...75509,2007,0,8,2,0
Westerheide,2750,AJ...75513,2008,0,9,1,0
Westerheide,2750,AJ...75513,2007,0,12,1,0
Warnsborn,2751,AJ...75514,2007,0,10,0,0
Warnsborn,2751,AJ...75514,2008,0,10,1,1
Warnsborn,1162,AJ...75600,2008,0,0,0,0
Warnsborn,1162,AJ...75600,2007,1,0,0,1
Warnsborn,1162,AJ...75600,2007,0,0,0,0
Warnsborn,1162,AJ...75600,2008,1,0,0,1
Warnsborn,1162,AJ...75600,2007,1,0,0,0
Warnsborn,1428,AJ...75601,2006,0,0,0,0
Warnsborn,1428,AJ...75601,2006,6,4,0,1
Warnsborn,1428,AJ...75601,2007,0,0,0,0
Warnsborn,1428,AJ...75601,2007,1,0,0,0
Warnsborn,1428,AJ...75601,2008,0,6,0,0
Warnsborn,1115,AJ...75621,2007,0,0,0,0
Warnsborn,1115,AJ...75621,2006,0,5,2,0
Warnsborn,1115,AJ...75621,2007,1,0,0,0
Warnsborn,2752,AJ...75664,2008,0,0,0,0
Warnsborn,2752,AJ...75664,2007,0,9,0,0
Westerheide,2746,AJ...75953,2010,2,10,0,0
Westerheide,2746,AJ...75953,2010,0,4,0,0
Westerheide,2746,AJ...75953,2007,0,12,2,0
Westerheide,2746,AJ...75953,2009,6,7,1,0
Westerheide,2746,AJ...75953,2011,2,0,0,1
Westerheide,2746,AJ...75953,2008,0,6,2,0
Westerheide,2746,AJ...75953,2011,6,5,0,0
Westerheide,3074,AJ...75961,2007,0,10,0,0
Westerheide,3074,AJ...75961,2009,0,10,1,0
Westerheide,3074,AJ...75961,2008,0,9,0,0
Westerheide,3073,AJ...75967,2008,0,7,1,0
Westerheide,3073,AJ...75967,2007,0,10,1,0
Westerheide,3072,AJ...75970,2008,0,0,0,0
Westerheide,3072,AJ...75970,2007,0,0,0,0
Westerheide,3075,AJ...76083,2007,0,0,0,1
Westerheide,2765,AJ...76118,2009,0,9,1,0
Westerheide,2765,AJ...76118,2007,0,12,0,0
Hoge_Veluwe,2761,AJ...76277,2009,0,0,0,0
Hoge_Veluwe,2761,AJ...76277,2009,1,0,0,1
Hoge_Veluwe,2761,AJ...76277,2008,2,0,0,1
Hoge_Veluwe,2761,AJ...76277,2007,0,0,0,1
Hoge_Veluwe,2761,AJ...76277,2008,0,4,0,1
Warnsborn,1104,AJ...76319,2007,0,0,0,0
Warnsborn,1104,AJ...76319,2008,0,6,0,0
Warnsborn,1104,AJ...76319,2006,0,0,0,0
